business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
5PbqG5VOjIanLOk9Jdw8cw,5.0,Orlando,1.0,0.69,0.88,0.77,0.55,0.0,0.18,0.06,0.16,0.17
5PbqG5VOjIanLOk9Jdw8cw,4.0,Orlando,0.49,0.28,0.39,0.41,0.39,0.01,0.47,0.49,0.4,0.17
5PbqG5VOjIanLOk9Jdw8cw,4.0,Orlando,1.0,0.97,1.0,0.93,0.76,0.0,0.01,0.0,0.04,0.06
5PbqG5VOjIanLOk9Jdw8cw,1.0,Orlando,0.94,0.01,0.01,0.05,0.14,0.03,0.99,0.94,0.92,0.55
5PbqG5VOjIanLOk9Jdw8cw,3.0,Orlando,0.0,0.97,1.0,0.05,0.85,0.99,0.03,0.0,0.94,0.07
5PbqG5VOjIanLOk9Jdw8cw,2.0,Orlando,0.02,1.0,0.02,0.13,0.11,0.24,0.0,0.87,0.6,0.33
oW0u2tZX0aslP_OoRalNtQ,5.0,Orlando,1.0,1.0,0.95,0.96,0.92,0.0,0.0,0.03,0.03,0.03
oW0u2tZX0aslP_OoRalNtQ,4.0,Orlando,1.0,1.0,0.99,1.0,0.95,0.0,0.0,0.01,0.0,0.03
oW0u2tZX0aslP_OoRalNtQ,5.0,Orlando,1.0,0.15,0.3,0.56,0.17,0.0,0.37,0.25,0.26,0.1
oW0u2tZX0aslP_OoRalNtQ,4.0,Orlando,0.34,0.58,0.66,0.83,0.52,0.03,0.14,0.2,0.09,0.05
oW0u2tZX0aslP_OoRalNtQ,5.0,Orlando,1.0,0.99,0.99,0.97,0.8,0.0,0.01,0.0,0.02,0.05
oW0u2tZX0aslP_OoRalNtQ,4.0,Orlando,0.84,0.81,0.81,0.89,0.68,0.02,0.07,0.11,0.07,0.07
zOG0OMNLHpUwPy2gGt-FEA,4.0,Orlando,0.46,0.59,0.44,0.57,0.61,0.04,0.24,0.47,0.31,0.07
zOG0OMNLHpUwPy2gGt-FEA,4.0,Orlando,1.0,0.69,0.8,0.94,0.97,0.0,0.27,0.17,0.05,0.01
zOG0OMNLHpUwPy2gGt-FEA,4.0,Orlando,0.92,1.0,0.96,1.0,0.94,0.02,0.0,0.02,0.0,0.02
zOG0OMNLHpUwPy2gGt-FEA,4.0,Orlando,0.59,0.85,0.97,0.73,0.59,0.06,0.07,0.02,0.17,0.16
zOG0OMNLHpUwPy2gGt-FEA,2.0,Orlando,0.0,0.01,0.0,0.01,0.03,0.17,0.99,0.99,0.98,0.91
zOG0OMNLHpUwPy2gGt-FEA,2.0,Orlando,0.31,0.33,0.34,0.36,0.35,0.01,0.56,0.59,0.54,0.32
zOG0OMNLHpUwPy2gGt-FEA,3.0,Orlando,0.99,0.58,0.66,0.71,0.79,0.0,0.35,0.24,0.2,0.09
zOG0OMNLHpUwPy2gGt-FEA,5.0,Orlando,0.06,0.53,0.82,0.61,0.32,0.02,0.25,0.07,0.26,0.14
zOG0OMNLHpUwPy2gGt-FEA,1.0,Orlando,0.05,0.02,0.03,0.09,0.08,0.53,0.92,0.93,0.86,0.68
AZncOBV1KBid_5gskvOONg,5.0,Orlando,1.0,0.88,0.96,0.92,0.86,0.0,0.1,0.03,0.07,0.08
AZncOBV1KBid_5gskvOONg,5.0,Orlando,0.89,0.15,0.56,0.45,0.66,0.03,0.77,0.34,0.45,0.19
AZncOBV1KBid_5gskvOONg,1.0,Orlando,0.48,0.04,0.07,0.18,0.61,0.48,0.95,0.92,0.81,0.31
AZncOBV1KBid_5gskvOONg,1.0,Orlando,0.0,0.0,0.0,0.02,0.09,0.99,0.99,0.99,0.98,0.86
AZncOBV1KBid_5gskvOONg,4.0,Orlando,1.0,0.03,0.03,0.38,0.51,0.0,0.95,0.96,0.59,0.38
AZncOBV1KBid_5gskvOONg,2.0,Orlando,0.17,0.01,0.72,0.04,0.13,0.83,0.99,0.11,0.96,0.86
AZncOBV1KBid_5gskvOONg,3.0,Orlando,0.51,0.55,0.05,0.45,0.32,0.1,0.39,0.78,0.36,0.15
9BLyJP2zyI-wuX8ywW2fKg,5.0,Orlando,0.93,1.0,0.96,0.69,0.74,0.01,0.0,0.03,0.24,0.14
9BLyJP2zyI-wuX8ywW2fKg,5.0,Orlando,1.0,1.0,1.0,0.99,0.97,0.0,0.0,0.0,0.0,0.02
9BLyJP2zyI-wuX8ywW2fKg,5.0,Orlando,0.96,1.0,0.92,0.98,0.95,0.03,0.0,0.06,0.01,0.02
9BLyJP2zyI-wuX8ywW2fKg,5.0,Orlando,0.01,1.0,0.79,0.89,0.53,0.01,0.0,0.04,0.05,0.12
9BLyJP2zyI-wuX8ywW2fKg,5.0,Orlando,1.0,1.0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.01
9BLyJP2zyI-wuX8ywW2fKg,1.0,Orlando,0.0,0.01,0.01,0.04,0.04,0.06,0.9,0.96,0.87,0.48
9BLyJP2zyI-wuX8ywW2fKg,4.0,Orlando,0.79,0.82,0.62,0.62,0.56,0.02,0.08,0.2,0.25,0.14
9BLyJP2zyI-wuX8ywW2fKg,3.0,Orlando,0.11,0.26,0.91,0.46,0.66,0.32,0.67,0.07,0.49,0.17
9BLyJP2zyI-wuX8ywW2fKg,2.0,Orlando,0.01,0.02,0.01,0.03,0.06,0.39,0.84,0.93,0.85,0.51
dUIQlqQNWZZ8FC3TO1Ah_Q,4.0,Orlando,0.08,0.9,0.87,0.98,0.63,0.01,0.07,0.08,0.01,0.05
dUIQlqQNWZZ8FC3TO1Ah_Q,4.0,Orlando,0.19,0.11,0.5,0.46,0.62,0.64,0.81,0.44,0.47,0.22
dUIQlqQNWZZ8FC3TO1Ah_Q,4.0,Orlando,0.02,0.05,0.1,0.25,0.55,0.98,0.93,0.89,0.71,0.38
dUIQlqQNWZZ8FC3TO1Ah_Q,4.0,Orlando,0.13,0.19,0.5,0.43,0.61,0.57,0.72,0.48,0.52,0.26
dUIQlqQNWZZ8FC3TO1Ah_Q,5.0,Orlando,0.89,1.0,0.98,0.99,0.93,0.03,0.0,0.01,0.01,0.03
dUIQlqQNWZZ8FC3TO1Ah_Q,5.0,Orlando,0.53,1.0,0.98,0.96,0.74,0.0,0.0,0.01,0.02,0.03
dUIQlqQNWZZ8FC3TO1Ah_Q,5.0,Orlando,0.74,0.42,0.31,0.71,0.63,0.12,0.48,0.64,0.24,0.3
dUIQlqQNWZZ8FC3TO1Ah_Q,3.0,Orlando,0.11,1.0,1.0,0.62,0.67,0.58,0.0,0.0,0.31,0.15
dUIQlqQNWZZ8FC3TO1Ah_Q,1.0,Orlando,0.01,0.01,0.01,0.02,0.37,0.99,0.99,0.99,0.98,0.61
dUIQlqQNWZZ8FC3TO1Ah_Q,2.0,Orlando,0.48,0.45,0.48,0.46,0.42,0.48,0.51,0.5,0.5,0.47
yJuY2lL-bLqrCFRBLzrzcg,5.0,Orlando,0.96,0.98,0.96,0.97,0.84,0.01,0.01,0.03,0.02,0.05
yJuY2lL-bLqrCFRBLzrzcg,5.0,Orlando,0.82,1.0,0.9,0.94,0.79,0.1,0.0,0.08,0.05,0.07
yJuY2lL-bLqrCFRBLzrzcg,5.0,Orlando,1.0,1.0,0.99,0.99,0.98,0.0,0.0,0.01,0.0,0.01
yJuY2lL-bLqrCFRBLzrzcg,5.0,Orlando,0.58,0.8,0.71,0.9,0.62,0.02,0.06,0.18,0.05,0.06
yJuY2lL-bLqrCFRBLzrzcg,5.0,Orlando,1.0,1.0,0.98,0.97,0.83,0.0,0.0,0.01,0.02,0.07
yJuY2lL-bLqrCFRBLzrzcg,5.0,Orlando,0.99,0.71,0.78,0.7,0.6,0.0,0.16,0.15,0.21,0.14
yJuY2lL-bLqrCFRBLzrzcg,5.0,Orlando,1.0,0.99,1.0,0.98,0.88,0.0,0.01,0.0,0.01,0.05
yJuY2lL-bLqrCFRBLzrzcg,4.0,Orlando,0.98,0.01,0.01,0.0,0.02,0.01,0.98,0.99,0.99,0.93
yJuY2lL-bLqrCFRBLzrzcg,2.0,Orlando,0.07,0.05,0.23,0.29,0.37,0.48,0.92,0.76,0.69,0.45
yJuY2lL-bLqrCFRBLzrzcg,1.0,Orlando,0.35,0.11,0.07,0.34,0.26,0.07,0.56,0.71,0.52,0.31
yJuY2lL-bLqrCFRBLzrzcg,3.0,Orlando,0.05,0.01,0.32,0.11,0.15,0.56,0.95,0.66,0.8,0.58
YywFEgf9IoUVxpy6X0ZQyA,5.0,Orlando,1.0,0.77,0.45,0.63,0.58,0.0,0.12,0.37,0.23,0.13
YywFEgf9IoUVxpy6X0ZQyA,5.0,Orlando,0.99,1.0,0.05,0.72,0.69,0.0,0.0,0.06,0.14,0.05
YywFEgf9IoUVxpy6X0ZQyA,5.0,Orlando,0.35,0.46,0.16,0.32,0.27,0.11,0.4,0.72,0.51,0.31
YywFEgf9IoUVxpy6X0ZQyA,4.0,Orlando,0.57,0.17,0.51,0.32,0.35,0.08,0.5,0.28,0.52,0.28
YywFEgf9IoUVxpy6X0ZQyA,4.0,Orlando,0.99,1.0,0.97,0.9,0.81,0.0,0.0,0.02,0.08,0.07
YywFEgf9IoUVxpy6X0ZQyA,3.0,Orlando,0.09,0.08,0.19,0.29,0.41,0.08,0.83,0.74,0.63,0.35
YywFEgf9IoUVxpy6X0ZQyA,2.0,Orlando,0.3,0.13,0.1,0.4,0.22,0.1,0.48,0.52,0.48,0.36
YywFEgf9IoUVxpy6X0ZQyA,1.0,Orlando,0.01,0.01,0.01,0.04,0.12,0.84,0.98,0.98,0.95,0.73
g2UCZG7qk_bKxYdJdwuYnA,2.0,Orlando,0.01,0.07,0.62,0.18,0.05,0.21,0.84,0.36,0.69,0.31
g2UCZG7qk_bKxYdJdwuYnA,1.0,Orlando,0.0,0.01,0.01,0.04,0.15,0.95,0.99,0.99,0.96,0.8
g2UCZG7qk_bKxYdJdwuYnA,1.0,Orlando,0.08,0.5,0.49,0.51,0.47,0.06,0.5,0.46,0.46,0.24
g2UCZG7qk_bKxYdJdwuYnA,1.0,Orlando,0.0,0.0,0.0,0.01,0.01,0.95,0.99,0.99,0.98,0.95
g2UCZG7qk_bKxYdJdwuYnA,2.0,Orlando,0.01,0.08,0.1,0.55,0.48,0.1,0.72,0.7,0.29,0.11
g2UCZG7qk_bKxYdJdwuYnA,1.0,Orlando,0.0,0.0,0.0,0.01,0.11,0.05,0.99,0.99,0.99,0.85
g2UCZG7qk_bKxYdJdwuYnA,4.0,Orlando,0.16,0.56,0.28,0.42,0.83,0.23,0.04,0.28,0.39,0.03
g2UCZG7qk_bKxYdJdwuYnA,2.0,Orlando,0.0,0.01,0.0,0.02,0.03,0.01,0.98,0.96,0.98,0.9
g2UCZG7qk_bKxYdJdwuYnA,4.0,Orlando,0.86,0.94,0.97,0.92,0.85,0.06,0.04,0.02,0.05,0.05
g2UCZG7qk_bKxYdJdwuYnA,5.0,Orlando,0.0,0.98,0.13,0.54,0.95,0.0,0.01,0.11,0.22,0.02
ZhLI6aUIrqNBlIfT2dYZTQ,3.0,Orlando,0.06,0.2,0.02,0.2,0.26,0.0,0.14,0.94,0.25,0.08
ZhLI6aUIrqNBlIfT2dYZTQ,3.0,Orlando,0.62,1.0,0.01,0.42,0.4,0.02,0.0,0.98,0.33,0.17
ZhLI6aUIrqNBlIfT2dYZTQ,2.0,Orlando,1.0,0.01,0.12,0.12,0.25,0.0,0.96,0.65,0.79,0.28
ZhLI6aUIrqNBlIfT2dYZTQ,2.0,Orlando,0.01,0.04,0.03,0.06,0.09,0.01,0.12,0.34,0.28,0.22
ZhLI6aUIrqNBlIfT2dYZTQ,5.0,Orlando,0.08,0.46,0.48,0.29,0.49,0.25,0.22,0.29,0.47,0.19
ZhLI6aUIrqNBlIfT2dYZTQ,5.0,Orlando,0.12,0.86,0.71,0.87,0.54,0.07,0.04,0.05,0.07,0.08
ZhLI6aUIrqNBlIfT2dYZTQ,1.0,Orlando,0.0,0.01,0.01,0.51,0.15,0.05,0.98,0.98,0.47,0.67
ZhLI6aUIrqNBlIfT2dYZTQ,4.0,Orlando,1.0,0.99,0.96,0.99,0.9,0.0,0.01,0.02,0.01,0.03
reKlrK-6wDNIIguQ5HO1fw,5.0,Orlando,1.0,1.0,0.83,0.93,0.5,0.0,0.0,0.09,0.04,0.16
reKlrK-6wDNIIguQ5HO1fw,5.0,Orlando,0.98,0.99,0.97,0.99,0.98,0.01,0.0,0.02,0.01,0.01
reKlrK-6wDNIIguQ5HO1fw,5.0,Orlando,1.0,1.0,0.99,0.99,0.94,0.0,0.0,0.0,0.01,0.03
reKlrK-6wDNIIguQ5HO1fw,5.0,Orlando,1.0,0.99,0.98,0.99,0.96,0.0,0.0,0.01,0.0,0.02
reKlrK-6wDNIIguQ5HO1fw,4.0,Orlando,0.27,1.0,1.0,0.56,0.69,0.56,0.0,0.0,0.36,0.16
reKlrK-6wDNIIguQ5HO1fw,3.0,Orlando,0.06,0.02,0.03,0.11,0.55,0.5,0.93,0.94,0.81,0.2
reKlrK-6wDNIIguQ5HO1fw,1.0,Orlando,0.01,0.01,0.01,0.07,0.38,0.66,0.99,0.99,0.93,0.53
reKlrK-6wDNIIguQ5HO1fw,2.0,Orlando,0.01,1.0,0.03,1.0,1.0,0.99,0.0,0.96,0.0,0.0
E41yGBgD5pQGbNDQQxDkpA,5.0,Orlando,0.85,0.98,0.95,0.98,0.74,0.03,0.01,0.03,0.01,0.09
E41yGBgD5pQGbNDQQxDkpA,5.0,Orlando,0.99,1.0,1.0,0.98,0.87,0.0,0.0,0.0,0.01,0.04
E41yGBgD5pQGbNDQQxDkpA,5.0,Orlando,0.92,1.0,0.98,1.0,0.81,0.02,0.0,0.01,0.0,0.07
E41yGBgD5pQGbNDQQxDkpA,5.0,Orlando,1.0,0.97,0.65,0.85,0.58,0.0,0.01,0.16,0.09,0.09
E41yGBgD5pQGbNDQQxDkpA,5.0,Orlando,0.82,0.82,1.0,0.78,0.63,0.05,0.13,0.0,0.17,0.12
E41yGBgD5pQGbNDQQxDkpA,5.0,Orlando,1.0,0.99,0.99,0.99,0.96,0.0,0.0,0.0,0.0,0.02
E41yGBgD5pQGbNDQQxDkpA,4.0,Orlando,0.13,0.78,0.47,0.63,0.47,0.08,0.07,0.27,0.23,0.16
E41yGBgD5pQGbNDQQxDkpA,3.0,Orlando,0.19,0.36,0.2,0.27,0.54,0.41,0.45,0.73,0.61,0.29
E41yGBgD5pQGbNDQQxDkpA,2.0,Orlando,0.04,0.01,0.01,0.03,0.05,0.69,0.98,0.99,0.96,0.9
E41yGBgD5pQGbNDQQxDkpA,1.0,Orlando,0.04,0.02,0.01,0.09,0.51,0.94,0.97,0.98,0.91,0.42
qKdTZuEk1n_U6JfYpQokjw,5.0,Orlando,1.0,1.0,1.0,0.97,0.85,0.0,0.0,0.0,0.02,0.05
qKdTZuEk1n_U6JfYpQokjw,5.0,Orlando,0.84,1.0,0.97,0.94,0.74,0.09,0.0,0.03,0.05,0.09
qKdTZuEk1n_U6JfYpQokjw,5.0,Orlando,1.0,1.0,0.97,1.0,0.91,0.0,0.0,0.01,0.0,0.04
qKdTZuEk1n_U6JfYpQokjw,4.0,Orlando,0.82,0.91,0.92,0.93,0.85,0.13,0.08,0.07,0.06,0.08
qKdTZuEk1n_U6JfYpQokjw,4.0,Orlando,0.99,0.83,0.47,0.51,0.35,0.01,0.08,0.15,0.25,0.07
qKdTZuEk1n_U6JfYpQokjw,4.0,Orlando,0.16,0.43,0.24,0.36,0.68,0.48,0.33,0.56,0.49,0.1
qKdTZuEk1n_U6JfYpQokjw,1.0,Orlando,0.01,0.0,0.0,0.03,0.03,0.97,0.99,0.99,0.97,0.95
qKdTZuEk1n_U6JfYpQokjw,3.0,Orlando,0.24,0.49,0.13,0.27,0.18,0.46,0.5,0.66,0.59,0.53
qKdTZuEk1n_U6JfYpQokjw,2.0,Orlando,0.01,0.0,0.0,0.01,0.02,0.75,0.99,0.99,0.99,0.91
WEpXAF0ObDrAVr-rvUxwMQ,1.0,Orlando,0.01,0.0,0.01,0.02,0.13,0.99,0.99,0.99,0.98,0.56
WEpXAF0ObDrAVr-rvUxwMQ,4.0,Orlando,0.01,0.07,0.05,0.1,0.06,0.04,0.07,0.17,0.32,0.09
WEpXAF0ObDrAVr-rvUxwMQ,5.0,Orlando,0.99,0.99,0.96,0.94,0.85,0.01,0.01,0.03,0.05,0.06
WEpXAF0ObDrAVr-rvUxwMQ,5.0,Orlando,0.55,0.9,0.87,0.68,0.62,0.1,0.05,0.09,0.26,0.15
WEpXAF0ObDrAVr-rvUxwMQ,1.0,Orlando,0.0,0.01,0.01,0.04,0.05,0.99,0.98,0.98,0.95,0.83
WEpXAF0ObDrAVr-rvUxwMQ,4.0,Orlando,0.99,0.88,0.97,0.88,0.9,0.0,0.09,0.02,0.09,0.05
S80D5j0ZORoWc3llFZskFw,5.0,Orlando,1.0,1.0,0.99,1.0,0.98,0.0,0.0,0.01,0.0,0.01
S80D5j0ZORoWc3llFZskFw,5.0,Orlando,0.98,0.99,0.93,0.96,0.77,0.01,0.0,0.04,0.02,0.09
S80D5j0ZORoWc3llFZskFw,5.0,Orlando,0.12,0.79,0.42,0.79,0.63,0.24,0.08,0.42,0.14,0.13
S80D5j0ZORoWc3llFZskFw,5.0,Orlando,1.0,1.0,0.99,0.93,0.84,0.0,0.0,0.01,0.05,0.08
S80D5j0ZORoWc3llFZskFw,5.0,Orlando,1.0,1.0,0.97,1.0,1.0,0.0,0.0,0.02,0.0,0.0
S80D5j0ZORoWc3llFZskFw,5.0,Orlando,1.0,1.0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.01
S80D5j0ZORoWc3llFZskFw,4.0,Orlando,0.32,0.11,0.29,0.66,0.68,0.54,0.81,0.65,0.3,0.11
S80D5j0ZORoWc3llFZskFw,3.0,Orlando,0.01,0.01,0.01,0.01,0.01,0.45,0.97,0.94,0.97,0.91
S80D5j0ZORoWc3llFZskFw,1.0,Orlando,0.01,1.0,0.01,0.23,0.27,0.99,0.0,0.99,0.76,0.62
S80D5j0ZORoWc3llFZskFw,2.0,Orlando,0.02,0.02,0.02,0.04,0.07,0.57,0.51,0.53,0.45,0.17
-no8t71RAj_Co02IeKUgWg,1.0,Orlando,0.0,0.0,0.0,0.02,0.04,0.99,0.99,0.99,0.97,0.83
-no8t71RAj_Co02IeKUgWg,1.0,Orlando,0.6,0.01,0.01,0.02,0.16,0.16,0.97,0.98,0.97,0.57
-no8t71RAj_Co02IeKUgWg,1.0,Orlando,0.01,0.01,0.01,0.03,0.44,0.99,0.99,0.99,0.97,0.53
-no8t71RAj_Co02IeKUgWg,3.0,Orlando,0.03,0.06,0.42,0.26,0.17,0.26,0.66,0.03,0.56,0.38
-no8t71RAj_Co02IeKUgWg,3.0,Orlando,0.08,0.38,0.75,0.55,0.34,0.42,0.42,0.19,0.39,0.3
-no8t71RAj_Co02IeKUgWg,4.0,Orlando,1.0,0.29,0.03,0.31,0.68,0.0,0.57,0.97,0.56,0.11
-no8t71RAj_Co02IeKUgWg,2.0,Orlando,0.01,0.03,0.06,0.18,0.15,0.0,0.29,0.33,0.22,0.1
-no8t71RAj_Co02IeKUgWg,5.0,Orlando,0.99,1.0,0.97,1.0,0.96,0.0,0.0,0.02,0.0,0.02
m9asd2P7kgub8eYYVbyLXg,5.0,Orlando,0.96,0.99,0.99,0.92,0.85,0.03,0.0,0.01,0.07,0.08
m9asd2P7kgub8eYYVbyLXg,5.0,Orlando,1.0,1.0,0.98,0.98,0.84,0.0,0.0,0.01,0.02,0.05
m9asd2P7kgub8eYYVbyLXg,5.0,Orlando,0.86,0.94,1.0,0.93,0.77,0.09,0.05,0.0,0.05,0.13
m9asd2P7kgub8eYYVbyLXg,5.0,Orlando,0.17,0.88,0.8,0.68,0.66,0.04,0.06,0.1,0.25,0.06
m9asd2P7kgub8eYYVbyLXg,5.0,Orlando,0.99,1.0,0.99,1.0,0.96,0.01,0.0,0.0,0.0,0.02
m9asd2P7kgub8eYYVbyLXg,5.0,Orlando,1.0,0.97,0.92,0.88,0.63,0.0,0.02,0.04,0.07,0.07
m9asd2P7kgub8eYYVbyLXg,4.0,Orlando,0.95,1.0,0.03,0.99,0.91,0.03,0.0,0.96,0.01,0.04
m9asd2P7kgub8eYYVbyLXg,3.0,Orlando,0.02,0.68,1.0,0.63,0.45,0.19,0.05,0.0,0.17,0.1
m9asd2P7kgub8eYYVbyLXg,2.0,Orlando,0.01,0.0,0.01,0.02,0.03,0.86,0.95,0.98,0.96,0.87
m9asd2P7kgub8eYYVbyLXg,1.0,Orlando,0.92,0.01,0.02,0.35,0.22,0.0,0.99,0.94,0.61,0.29
ax32nfSLBf5gnNJYY63Z-Q,4.0,Orlando,0.41,0.64,0.16,0.21,0.47,0.33,0.18,0.62,0.64,0.22
ax32nfSLBf5gnNJYY63Z-Q,4.0,Orlando,0.84,0.54,0.48,0.48,0.43,0.01,0.38,0.45,0.41,0.21
ax32nfSLBf5gnNJYY63Z-Q,4.0,Orlando,1.0,1.0,0.98,0.94,0.99,0.0,0.0,0.01,0.04,0.01
ax32nfSLBf5gnNJYY63Z-Q,5.0,Orlando,1.0,0.99,0.98,0.99,0.86,0.0,0.0,0.01,0.01,0.04
ax32nfSLBf5gnNJYY63Z-Q,5.0,Orlando,1.0,1.0,1.0,0.99,0.95,0.0,0.0,0.0,0.0,0.03
ax32nfSLBf5gnNJYY63Z-Q,3.0,Orlando,0.31,0.48,0.35,0.27,0.33,0.06,0.31,0.44,0.55,0.2
ax32nfSLBf5gnNJYY63Z-Q,2.0,Orlando,0.02,0.01,0.01,0.01,0.03,0.98,0.99,0.98,0.99,0.97
ax32nfSLBf5gnNJYY63Z-Q,1.0,Orlando,0.04,0.01,0.01,0.01,0.03,0.49,0.98,0.99,0.97,0.91
mgHTkAlgjD36RDsOT-SyQQ,5.0,Orlando,0.98,0.99,0.97,0.99,0.98,0.01,0.01,0.02,0.0,0.01
mgHTkAlgjD36RDsOT-SyQQ,5.0,Orlando,0.95,0.77,0.66,0.67,0.49,0.01,0.06,0.1,0.17,0.11
mgHTkAlgjD36RDsOT-SyQQ,5.0,Orlando,0.17,0.17,0.1,0.2,0.31,0.06,0.22,0.04,0.43,0.12
mgHTkAlgjD36RDsOT-SyQQ,5.0,Orlando,0.8,1.0,0.89,0.89,0.84,0.11,0.0,0.07,0.08,0.1
mgHTkAlgjD36RDsOT-SyQQ,5.0,Orlando,0.61,0.59,0.16,0.38,0.42,0.12,0.23,0.76,0.47,0.4
mgHTkAlgjD36RDsOT-SyQQ,5.0,Orlando,0.8,0.99,0.89,0.98,0.76,0.0,0.01,0.05,0.01,0.07
mgHTkAlgjD36RDsOT-SyQQ,4.0,Orlando,0.58,1.0,1.0,0.95,0.75,0.09,0.0,0.0,0.03,0.08
mgHTkAlgjD36RDsOT-SyQQ,4.0,Orlando,1.0,1.0,0.22,0.42,0.54,0.0,0.0,0.64,0.41,0.2
mgHTkAlgjD36RDsOT-SyQQ,3.0,Orlando,0.01,0.08,0.04,0.39,0.5,0.21,0.87,0.96,0.54,0.26
mgHTkAlgjD36RDsOT-SyQQ,1.0,Orlando,0.1,0.02,0.04,0.18,0.31,0.01,0.9,0.87,0.67,0.39
mgHTkAlgjD36RDsOT-SyQQ,2.0,Orlando,0.17,0.01,0.02,0.13,0.28,0.79,0.98,0.97,0.86,0.63
KJeSF0f5Z_7MECzTvtiiow,5.0,Orlando,0.2,0.9,0.84,0.82,0.82,0.18,0.04,0.08,0.11,0.04
KJeSF0f5Z_7MECzTvtiiow,5.0,Orlando,0.97,0.99,0.99,0.98,0.87,0.01,0.0,0.0,0.01,0.06
KJeSF0f5Z_7MECzTvtiiow,5.0,Orlando,0.89,0.81,0.82,0.79,0.88,0.09,0.17,0.16,0.19,0.07
KJeSF0f5Z_7MECzTvtiiow,5.0,Orlando,1.0,0.67,0.86,0.88,0.62,0.0,0.14,0.09,0.08,0.13
KJeSF0f5Z_7MECzTvtiiow,5.0,Orlando,0.95,1.0,0.99,1.0,0.98,0.03,0.0,0.0,0.0,0.01
KJeSF0f5Z_7MECzTvtiiow,4.0,Orlando,0.02,0.94,0.92,0.92,0.71,0.0,0.02,0.03,0.04,0.04
KJeSF0f5Z_7MECzTvtiiow,4.0,Orlando,1.0,0.97,1.0,0.98,0.88,0.0,0.02,0.0,0.01,0.06
KJeSF0f5Z_7MECzTvtiiow,3.0,Orlando,0.06,0.23,1.0,0.51,0.6,0.79,0.56,0.0,0.4,0.2
KJeSF0f5Z_7MECzTvtiiow,2.0,Orlando,0.03,1.0,0.02,0.05,0.19,0.95,0.0,0.97,0.92,0.61
KJeSF0f5Z_7MECzTvtiiow,1.0,Orlando,0.0,0.0,0.01,0.2,0.35,0.98,0.99,0.99,0.8,0.45
IkpqTtL8Ama8zZngQ_6ZDw,5.0,Orlando,0.53,0.77,0.76,0.67,0.95,0.3,0.1,0.14,0.23,0.02
IkpqTtL8Ama8zZngQ_6ZDw,5.0,Orlando,0.84,0.46,0.52,0.43,0.4,0.03,0.46,0.48,0.49,0.38
IkpqTtL8Ama8zZngQ_6ZDw,5.0,Orlando,1.0,1.0,1.0,1.0,0.98,0.0,0.0,0.0,0.0,0.01
IkpqTtL8Ama8zZngQ_6ZDw,5.0,Orlando,0.85,0.99,0.97,0.98,0.96,0.07,0.01,0.02,0.01,0.02
IkpqTtL8Ama8zZngQ_6ZDw,5.0,Orlando,0.89,1.0,0.88,0.79,0.6,0.02,0.0,0.08,0.16,0.13
IkpqTtL8Ama8zZngQ_6ZDw,4.0,Orlando,1.0,0.34,0.41,0.46,0.6,0.0,0.51,0.5,0.47,0.22
IkpqTtL8Ama8zZngQ_6ZDw,3.0,Orlando,0.01,0.02,0.02,0.04,0.15,0.7,0.94,0.96,0.93,0.63
IkpqTtL8Ama8zZngQ_6ZDw,2.0,Orlando,0.0,0.0,0.01,0.09,0.21,0.04,0.99,0.94,0.85,0.38
IkpqTtL8Ama8zZngQ_6ZDw,1.0,Orlando,0.0,0.01,0.01,0.02,0.04,0.54,0.79,0.59,0.79,0.51
v-t0-c-h8grIaCSgalRBoQ,5.0,Orlando,0.04,0.67,0.7,0.88,0.64,0.13,0.2,0.16,0.09,0.11
v-t0-c-h8grIaCSgalRBoQ,5.0,Orlando,0.77,0.98,0.95,0.99,1.0,0.13,0.01,0.03,0.01,0.0
v-t0-c-h8grIaCSgalRBoQ,5.0,Orlando,0.2,1.0,0.89,0.97,0.73,0.08,0.0,0.05,0.02,0.09
v-t0-c-h8grIaCSgalRBoQ,5.0,Orlando,0.84,0.85,0.93,0.94,0.89,0.13,0.1,0.06,0.04,0.04
v-t0-c-h8grIaCSgalRBoQ,5.0,Orlando,0.99,1.0,0.96,0.99,0.93,0.01,0.0,0.03,0.01,0.03
v-t0-c-h8grIaCSgalRBoQ,5.0,Orlando,0.91,0.99,0.98,0.98,0.96,0.04,0.01,0.01,0.01,0.02
v-t0-c-h8grIaCSgalRBoQ,5.0,Orlando,1.0,1.0,1.0,0.96,0.94,0.0,0.0,0.0,0.03,0.03
v-t0-c-h8grIaCSgalRBoQ,4.0,Orlando,0.29,0.47,0.39,0.62,0.36,0.1,0.17,0.24,0.22,0.11
v-t0-c-h8grIaCSgalRBoQ,3.0,Orlando,0.0,0.09,0.16,0.14,0.19,0.46,0.69,0.69,0.76,0.54
v-t0-c-h8grIaCSgalRBoQ,1.0,Orlando,0.01,0.01,0.0,0.02,0.14,0.99,0.99,0.99,0.98,0.8
SfUnsf8ouMb8IWRY5wII-g,5.0,Orlando,0.97,0.66,0.71,0.38,0.58,0.01,0.23,0.13,0.46,0.1
