,Unnamed: 0.1.1.1,business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
19468,8200188,l9YsnCUzJpUpqaef46j7uw,3.0,Atlanta,0.52,0.22,0.42,0.4,0.83,0.4,0.51,0.52,0.49,0.05
19469,8392429,l9YsnCUzJpUpqaef46j7uw,1.0,Atlanta,0.05,0.02,0.04,0.21,0.32,0.41,0.95,0.94,0.74,0.43
19470,8094643,l9YsnCUzJpUpqaef46j7uw,2.0,Atlanta,0.07,0.27,0.08,0.3,0.22,0.8,0.39,0.78,0.5,0.5
19471,8290893,wE4apJaNdL0aCkrAiIokoQ,5.0,Atlanta,1.0,0.95,0.94,0.7,0.74,0.0,0.04,0.05,0.24,0.11
19472,8557855,wE4apJaNdL0aCkrAiIokoQ,5.0,Atlanta,0.96,0.97,0.92,0.97,0.83,0.02,0.02,0.05,0.02,0.04
19473,8110564,wE4apJaNdL0aCkrAiIokoQ,5.0,Atlanta,0.96,1.0,1.0,0.95,0.88,0.02,0.0,0.0,0.04,0.06
19474,8445778,wE4apJaNdL0aCkrAiIokoQ,1.0,Atlanta,0.01,0.04,0.01,0.11,0.05,0.21,0.78,0.75,0.69,0.34
19475,8605041,wE4apJaNdL0aCkrAiIokoQ,1.0,Atlanta,0.0,0.01,0.02,0.2,0.07,0.0,0.87,0.84,0.58,0.29
19476,8353797,wE4apJaNdL0aCkrAiIokoQ,1.0,Atlanta,0.01,0.01,0.01,0.24,0.17,0.98,0.97,0.97,0.72,0.44
19477,8484484,wE4apJaNdL0aCkrAiIokoQ,2.0,Atlanta,0.1,0.24,0.27,0.46,0.38,0.15,0.38,0.47,0.29,0.1
19478,8420463,wE4apJaNdL0aCkrAiIokoQ,3.0,Atlanta,0.01,0.01,0.01,0.17,0.13,0.14,0.7,0.26,0.49,0.13
19479,8525821,wE4apJaNdL0aCkrAiIokoQ,4.0,Atlanta,0.04,0.02,0.07,0.16,0.17,0.23,0.9,0.77,0.7,0.43
19480,7847378,k6YT8PM41qIDfa2xabNfRg,1.0,Atlanta,0.0,0.98,0.01,0.12,0.46,0.99,0.02,0.99,0.87,0.47
19481,8140095,k6YT8PM41qIDfa2xabNfRg,1.0,Atlanta,0.0,0.01,0.01,0.09,0.03,0.03,0.76,0.83,0.72,0.25
19482,8234640,k6YT8PM41qIDfa2xabNfRg,1.0,Atlanta,0.0,0.01,0.01,0.04,0.13,0.39,0.98,0.97,0.95,0.61
19483,8297835,k6YT8PM41qIDfa2xabNfRg,1.0,Atlanta,0.0,0.0,0.01,0.08,0.32,0.0,0.99,0.98,0.92,0.61
19484,8457064,k6YT8PM41qIDfa2xabNfRg,1.0,Atlanta,0.0,0.0,0.0,0.01,0.04,0.64,0.99,0.99,0.98,0.91
19485,8546717,k6YT8PM41qIDfa2xabNfRg,2.0,Atlanta,0.03,0.97,0.89,0.99,0.66,0.06,0.02,0.06,0.0,0.07
19486,8027047,k6YT8PM41qIDfa2xabNfRg,2.0,Atlanta,0.0,0.01,0.02,0.02,0.09,0.92,0.97,0.97,0.95,0.54
19487,8407678,k6YT8PM41qIDfa2xabNfRg,5.0,Atlanta,0.0,0.87,0.57,0.69,0.44,0.18,0.08,0.27,0.22,0.14
19488,8556890,k6YT8PM41qIDfa2xabNfRg,3.0,Atlanta,0.09,0.38,0.71,0.88,0.69,0.02,0.5,0.25,0.09,0.1
19489,8298915,k6YT8PM41qIDfa2xabNfRg,4.0,Atlanta,0.01,1.0,0.65,0.82,0.6,0.05,0.0,0.21,0.11,0.11
19490,7927760,lPjGHCNM0v-1zUeh_xx_cg,1.0,Atlanta,0.0,0.0,0.0,0.01,0.02,0.99,0.99,0.99,0.99,0.96
19491,8181056,lPjGHCNM0v-1zUeh_xx_cg,1.0,Atlanta,0.0,0.0,0.01,0.02,0.07,0.08,0.99,0.97,0.96,0.73
19492,8373668,lPjGHCNM0v-1zUeh_xx_cg,1.0,Atlanta,0.01,0.01,0.01,0.05,0.15,0.6,0.98,0.97,0.94,0.63
19493,7993709,lPjGHCNM0v-1zUeh_xx_cg,2.0,Atlanta,0.01,0.02,0.02,0.17,0.11,0.0,0.74,0.79,0.58,0.26
19494,8593183,lPjGHCNM0v-1zUeh_xx_cg,2.0,Atlanta,0.0,0.05,0.01,0.04,0.07,0.11,0.03,0.83,0.74,0.34
19495,8608222,lPjGHCNM0v-1zUeh_xx_cg,4.0,Atlanta,1.0,0.01,0.81,0.55,0.69,0.0,0.98,0.18,0.39,0.15
19496,8594004,lPjGHCNM0v-1zUeh_xx_cg,5.0,Atlanta,0.99,1.0,0.99,0.99,0.93,0.0,0.0,0.0,0.0,0.02
19497,8380514,lPjGHCNM0v-1zUeh_xx_cg,3.0,Atlanta,0.03,1.0,0.11,0.36,0.48,0.01,0.0,0.83,0.56,0.15
19498,8443619,2HtPO0FPwlI6_zAZdAAoOw,1.0,Atlanta,0.0,0.0,0.0,0.01,0.05,0.99,0.99,0.99,0.99,0.89
19499,8498048,2HtPO0FPwlI6_zAZdAAoOw,1.0,Atlanta,0.0,0.01,0.01,0.17,0.24,0.01,0.99,0.83,0.75,0.09
19500,8536633,2HtPO0FPwlI6_zAZdAAoOw,1.0,Atlanta,0.0,0.01,0.01,0.01,0.01,0.99,0.99,0.99,0.98,0.99
19501,8448912,2HtPO0FPwlI6_zAZdAAoOw,1.0,Atlanta,0.04,0.01,0.03,0.35,0.73,0.96,0.98,0.95,0.62,0.08
19502,7820869,2HtPO0FPwlI6_zAZdAAoOw,2.0,Atlanta,0.25,0.01,0.01,0.05,0.05,0.36,0.98,0.98,0.93,0.87
19503,8539026,2HtPO0FPwlI6_zAZdAAoOw,2.0,Atlanta,0.06,0.01,0.02,0.1,0.21,0.16,0.99,0.94,0.85,0.38
19504,8591267,2HtPO0FPwlI6_zAZdAAoOw,5.0,Atlanta,0.99,1.0,0.98,0.99,1.0,0.01,0.0,0.02,0.01,0.0
19505,8244800,2HtPO0FPwlI6_zAZdAAoOw,4.0,Atlanta,0.07,0.89,0.57,1.0,0.46,0.01,0.02,0.15,0.0,0.11
19506,8476910,2HtPO0FPwlI6_zAZdAAoOw,3.0,Atlanta,0.66,0.79,0.95,0.63,0.8,0.01,0.04,0.01,0.15,0.03
19507,8147579,IfDHs5Ihu--H5GnmymvFJg,4.0,Atlanta,0.86,0.78,0.96,0.86,0.76,0.06,0.12,0.03,0.1,0.09
19508,8141417,IfDHs5Ihu--H5GnmymvFJg,4.0,Atlanta,0.54,0.95,0.82,0.9,0.86,0.0,0.02,0.09,0.05,0.05
19509,8625758,IfDHs5Ihu--H5GnmymvFJg,4.0,Atlanta,0.0,0.02,0.01,0.07,0.09,0.05,0.32,0.53,0.49,0.2
19510,8256561,IfDHs5Ihu--H5GnmymvFJg,4.0,Atlanta,0.02,1.0,0.02,0.04,0.1,0.96,0.0,0.97,0.94,0.88
19511,8101581,IfDHs5Ihu--H5GnmymvFJg,5.0,Atlanta,0.99,1.0,0.99,0.99,1.0,0.0,0.0,0.01,0.0,0.0
19512,8594643,IfDHs5Ihu--H5GnmymvFJg,5.0,Atlanta,1.0,0.99,0.96,0.96,0.82,0.0,0.01,0.03,0.03,0.07
19513,8126687,IfDHs5Ihu--H5GnmymvFJg,1.0,Atlanta,0.03,0.0,0.01,0.02,0.1,0.37,0.99,0.99,0.98,0.88
19514,8324032,IfDHs5Ihu--H5GnmymvFJg,2.0,Atlanta,0.13,0.1,0.14,0.19,0.18,0.01,0.04,0.04,0.12,0.1
19515,8319521,IfDHs5Ihu--H5GnmymvFJg,3.0,Atlanta,0.28,0.03,0.04,0.11,0.27,0.37,0.89,0.93,0.77,0.23
19516,8348565,chHGGkfvRNV_fFCIctelJQ,1.0,Atlanta,0.0,0.02,0.02,0.12,0.06,0.1,0.88,0.66,0.64,0.2
19517,8425822,chHGGkfvRNV_fFCIctelJQ,1.0,Atlanta,0.5,0.16,0.09,0.26,0.33,0.03,0.69,0.8,0.64,0.32
19518,8232164,chHGGkfvRNV_fFCIctelJQ,5.0,Atlanta,1.0,1.0,0.96,0.97,0.75,0.0,0.0,0.02,0.02,0.09
19519,8182482,chHGGkfvRNV_fFCIctelJQ,5.0,Atlanta,0.35,0.39,0.27,0.44,0.27,0.04,0.25,0.36,0.33,0.11
19520,8516228,chHGGkfvRNV_fFCIctelJQ,4.0,Atlanta,1.0,0.98,0.98,0.95,0.88,0.0,0.01,0.01,0.03,0.04
19521,8300800,chHGGkfvRNV_fFCIctelJQ,4.0,Atlanta,0.78,0.01,0.7,0.7,0.82,0.09,0.99,0.26,0.26,0.11
19522,7827996,chHGGkfvRNV_fFCIctelJQ,3.0,Atlanta,0.03,0.02,0.04,0.11,0.17,0.11,0.71,0.68,0.66,0.25
19523,7869960,chHGGkfvRNV_fFCIctelJQ,2.0,Atlanta,0.01,0.02,0.02,0.04,0.07,0.2,0.68,0.7,0.76,0.32
19524,8219038,Uqa8BQZPweQapQaCnVsRlw,4.0,Atlanta,0.38,0.09,0.24,0.1,0.27,0.51,0.82,0.68,0.85,0.58
19525,8335137,Uqa8BQZPweQapQaCnVsRlw,4.0,Atlanta,0.11,0.39,0.44,0.26,0.37,0.03,0.06,0.04,0.24,0.04
19526,8178661,Uqa8BQZPweQapQaCnVsRlw,5.0,Atlanta,1.0,0.35,0.08,0.45,0.55,0.0,0.57,0.89,0.49,0.18
19527,8152757,Uqa8BQZPweQapQaCnVsRlw,5.0,Atlanta,0.5,0.31,0.27,0.34,0.32,0.01,0.4,0.56,0.48,0.25
19528,7856132,Uqa8BQZPweQapQaCnVsRlw,2.0,Atlanta,0.0,0.01,0.0,0.02,0.05,0.01,0.91,0.91,0.9,0.25
19529,7796542,Uqa8BQZPweQapQaCnVsRlw,3.0,Atlanta,0.96,0.49,0.49,0.6,0.58,0.0,0.48,0.48,0.36,0.04
19530,7812772,Uqa8BQZPweQapQaCnVsRlw,1.0,Atlanta,0.51,0.5,0.01,0.04,0.02,0.48,0.5,0.98,0.96,0.98
19531,7825724,dm9Aq2dtziNTGBFCh0yhYA,5.0,Atlanta,0.62,0.3,0.77,0.77,0.75,0.19,0.6,0.18,0.17,0.08
19532,8052368,dm9Aq2dtziNTGBFCh0yhYA,5.0,Atlanta,0.09,0.99,1.0,0.16,0.78,0.62,0.01,0.0,0.62,0.06
19533,8025725,dm9Aq2dtziNTGBFCh0yhYA,5.0,Atlanta,0.93,0.99,0.99,0.96,0.82,0.04,0.0,0.0,0.03,0.07
19534,7845088,dm9Aq2dtziNTGBFCh0yhYA,4.0,Atlanta,1.0,0.01,0.25,0.28,0.6,0.0,0.97,0.66,0.58,0.17
19535,8154880,dm9Aq2dtziNTGBFCh0yhYA,4.0,Atlanta,0.03,0.14,0.11,0.22,0.51,0.6,0.73,0.79,0.66,0.19
19536,8364419,dm9Aq2dtziNTGBFCh0yhYA,4.0,Atlanta,0.25,0.11,0.21,0.31,0.47,0.2,0.56,0.5,0.45,0.22
19537,8285503,dm9Aq2dtziNTGBFCh0yhYA,3.0,Atlanta,0.12,0.2,0.24,0.44,0.44,0.41,0.46,0.51,0.38,0.15
19538,7916642,dm9Aq2dtziNTGBFCh0yhYA,1.0,Atlanta,0.0,0.01,0.01,0.03,0.04,0.29,0.99,0.97,0.97,0.79
19539,7784868,dm9Aq2dtziNTGBFCh0yhYA,2.0,Atlanta,0.01,0.0,0.01,0.01,0.04,0.93,0.98,0.98,0.98,0.84
19540,7866237,FXqv0ERd1_tTz7ROZHAKFg,1.0,Atlanta,0.0,0.01,0.01,0.02,0.13,0.01,0.99,0.99,0.98,0.75
19541,8139527,FXqv0ERd1_tTz7ROZHAKFg,1.0,Atlanta,0.0,0.01,0.01,0.08,0.24,0.27,0.98,0.98,0.9,0.51
19542,8171123,FXqv0ERd1_tTz7ROZHAKFg,1.0,Atlanta,0.0,0.31,0.02,0.18,0.08,0.01,0.55,0.8,0.57,0.22
19543,8352953,FXqv0ERd1_tTz7ROZHAKFg,1.0,Atlanta,0.0,0.01,0.02,0.23,0.09,0.01,0.91,0.71,0.58,0.07
19544,8526208,FXqv0ERd1_tTz7ROZHAKFg,1.0,Atlanta,0.0,0.0,0.0,0.01,0.05,0.02,0.99,0.97,0.98,0.94
19545,8585097,FXqv0ERd1_tTz7ROZHAKFg,2.0,Atlanta,0.01,0.01,0.01,0.02,0.07,0.69,0.97,0.91,0.96,0.61
19546,8617654,FXqv0ERd1_tTz7ROZHAKFg,5.0,Atlanta,0.42,0.67,0.65,0.67,0.59,0.02,0.09,0.14,0.12,0.06
19547,8299191,FXqv0ERd1_tTz7ROZHAKFg,4.0,Atlanta,1.0,0.9,0.41,0.92,0.89,0.0,0.06,0.47,0.06,0.05
19548,7979925,FXqv0ERd1_tTz7ROZHAKFg,3.0,Atlanta,0.02,0.02,0.01,0.05,0.05,0.21,0.77,0.89,0.65,0.34
19549,8479733,hQKVopPevC9M3QIPdoVz4Q,3.0,Atlanta,0.01,0.14,0.04,0.23,0.26,0.98,0.5,0.86,0.56,0.17
19550,8536112,hQKVopPevC9M3QIPdoVz4Q,5.0,Atlanta,1.0,0.99,0.97,0.89,0.9,0.0,0.01,0.02,0.09,0.06
19551,8544342,hQKVopPevC9M3QIPdoVz4Q,4.0,Atlanta,0.37,0.9,0.81,0.96,0.78,0.08,0.04,0.12,0.02,0.08
19552,8593058,hQKVopPevC9M3QIPdoVz4Q,3.0,Atlanta,0.1,0.12,0.21,0.15,0.32,0.44,0.67,0.7,0.71,0.34
19553,8602028,hQKVopPevC9M3QIPdoVz4Q,5.0,Atlanta,1.0,1.0,0.99,0.98,0.9,0.0,0.0,0.0,0.01,0.03
19554,8623416,hQKVopPevC9M3QIPdoVz4Q,2.0,Atlanta,0.23,0.05,0.04,0.62,0.47,0.38,0.86,0.87,0.35,0.22
19555,8321960,VPaykN6T3lY3U1Hlxf1ZMQ,5.0,Atlanta,0.51,0.83,0.84,0.85,0.7,0.34,0.11,0.1,0.12,0.13
19556,8193693,VPaykN6T3lY3U1Hlxf1ZMQ,5.0,Atlanta,1.0,0.91,0.95,0.95,1.0,0.0,0.06,0.03,0.04,0.0
19557,8168500,VPaykN6T3lY3U1Hlxf1ZMQ,5.0,Atlanta,1.0,1.0,1.0,1.0,0.99,0.0,0.0,0.0,0.0,0.0
19558,8087431,VPaykN6T3lY3U1Hlxf1ZMQ,4.0,Atlanta,0.75,0.01,0.04,0.08,0.26,0.24,0.98,0.96,0.92,0.7
19559,8063599,VPaykN6T3lY3U1Hlxf1ZMQ,4.0,Atlanta,0.01,0.26,0.28,0.32,0.35,0.07,0.21,0.3,0.46,0.16
19560,8354001,VPaykN6T3lY3U1Hlxf1ZMQ,4.0,Atlanta,0.99,1.0,0.98,0.98,0.93,0.0,0.0,0.01,0.01,0.02
19561,7842882,VPaykN6T3lY3U1Hlxf1ZMQ,3.0,Atlanta,0.44,0.09,0.02,0.04,0.12,0.06,0.85,0.93,0.91,0.58
19562,8413633,VPaykN6T3lY3U1Hlxf1ZMQ,2.0,Atlanta,1.0,0.01,0.04,0.08,0.41,0.0,0.99,0.95,0.91,0.54
19563,8304037,VPaykN6T3lY3U1Hlxf1ZMQ,1.0,Atlanta,0.49,0.51,0.18,0.38,0.26,0.03,0.48,0.7,0.51,0.24
19564,7841491,jC3PI3qNeZmnOG3xmI6USQ,4.0,Atlanta,1.0,0.34,0.58,0.73,0.73,0.0,0.47,0.26,0.14,0.1
19565,7961928,jC3PI3qNeZmnOG3xmI6USQ,4.0,Atlanta,0.89,0.35,0.77,0.91,0.88,0.06,0.52,0.17,0.06,0.04
19566,7892125,jC3PI3qNeZmnOG3xmI6USQ,4.0,Atlanta,1.0,1.0,1.0,0.96,1.0,0.0,0.0,0.0,0.03,0.0
19567,7901731,jC3PI3qNeZmnOG3xmI6USQ,4.0,Atlanta,0.65,0.37,0.58,0.52,1.0,0.23,0.58,0.38,0.43,0.0
19568,8257835,jC3PI3qNeZmnOG3xmI6USQ,5.0,Atlanta,0.9,0.72,0.84,0.82,0.61,0.02,0.15,0.08,0.12,0.14
19569,8141015,jC3PI3qNeZmnOG3xmI6USQ,5.0,Atlanta,1.0,1.0,0.99,0.99,1.0,0.0,0.0,0.0,0.0,0.0
19570,8158181,jC3PI3qNeZmnOG3xmI6USQ,3.0,Atlanta,0.04,0.08,0.49,0.22,0.23,0.17,0.29,0.1,0.3,0.11
19571,7849933,jC3PI3qNeZmnOG3xmI6USQ,1.0,Atlanta,0.01,0.0,0.01,0.02,0.07,0.47,0.99,0.98,0.98,0.8
19572,8039155,jC3PI3qNeZmnOG3xmI6USQ,2.0,Atlanta,0.0,0.5,0.04,0.13,0.17,0.17,0.49,0.89,0.79,0.44
19573,7923121,HLV9njC_pWD4DcEpscypXA,5.0,Atlanta,0.03,0.41,0.45,0.51,0.31,0.45,0.54,0.51,0.49,0.49
19574,7826818,HLV9njC_pWD4DcEpscypXA,5.0,Atlanta,0.97,1.0,0.99,0.99,0.93,0.01,0.0,0.01,0.01,0.02
19575,8404103,HLV9njC_pWD4DcEpscypXA,5.0,Atlanta,1.0,1.0,1.0,0.98,0.92,0.0,0.0,0.0,0.01,0.02
19576,8196869,HLV9njC_pWD4DcEpscypXA,5.0,Atlanta,0.94,1.0,1.0,1.0,0.98,0.01,0.0,0.0,0.0,0.01
19577,7957408,HLV9njC_pWD4DcEpscypXA,4.0,Atlanta,0.39,0.84,0.87,0.78,1.0,0.01,0.05,0.04,0.12,0.0
19578,8335106,HLV9njC_pWD4DcEpscypXA,4.0,Atlanta,1.0,0.04,0.05,0.21,0.2,0.0,0.27,0.46,0.32,0.14
19579,8286860,HLV9njC_pWD4DcEpscypXA,1.0,Atlanta,0.01,0.04,0.04,0.5,0.19,0.01,0.86,0.91,0.49,0.41
19580,8574064,HLV9njC_pWD4DcEpscypXA,3.0,Atlanta,1.0,0.02,1.0,0.14,0.41,0.0,0.95,0.0,0.8,0.41
19581,8409131,HLV9njC_pWD4DcEpscypXA,2.0,Atlanta,0.02,0.01,0.02,0.1,0.05,0.96,0.98,0.98,0.89,0.95
19582,8508154,We36H2mK4mUH9IsVLneHWA,1.0,Atlanta,0.0,0.06,0.02,0.03,0.09,0.15,0.5,0.63,0.71,0.38
19583,8323228,We36H2mK4mUH9IsVLneHWA,1.0,Atlanta,0.92,1.0,0.06,0.21,0.24,0.01,0.0,0.73,0.54,0.23
19584,8414535,We36H2mK4mUH9IsVLneHWA,1.0,Atlanta,0.0,0.16,0.03,0.1,0.43,0.99,0.83,0.96,0.9,0.44
19585,7795438,We36H2mK4mUH9IsVLneHWA,3.0,Atlanta,0.97,1.0,1.0,0.8,0.75,0.0,0.0,0.0,0.12,0.08
19586,8060626,We36H2mK4mUH9IsVLneHWA,2.0,Atlanta,0.0,0.05,0.02,0.26,0.15,0.07,0.59,0.82,0.58,0.22
19587,7932681,We36H2mK4mUH9IsVLneHWA,4.0,Atlanta,1.0,0.92,0.78,0.76,0.72,0.0,0.05,0.14,0.16,0.1
19588,8245048,We36H2mK4mUH9IsVLneHWA,5.0,Atlanta,1.0,1.0,0.99,0.99,1.0,0.0,0.0,0.01,0.01,0.0
19589,8201456,TobMrBIkZ90obTTddGaWGw,5.0,Atlanta,1.0,0.64,0.07,0.39,0.11,0.0,0.05,0.1,0.24,0.08
19590,8154133,TobMrBIkZ90obTTddGaWGw,5.0,Atlanta,1.0,0.99,0.98,0.97,0.8,0.0,0.01,0.01,0.02,0.09
19591,8314665,TobMrBIkZ90obTTddGaWGw,5.0,Atlanta,1.0,1.0,0.99,0.93,0.87,0.0,0.0,0.01,0.06,0.07
19592,7848643,TobMrBIkZ90obTTddGaWGw,5.0,Atlanta,1.0,0.21,0.74,0.54,0.73,0.0,0.59,0.21,0.31,0.13
19593,7944897,TobMrBIkZ90obTTddGaWGw,4.0,Atlanta,0.01,0.36,0.12,0.15,0.31,0.54,0.19,0.6,0.55,0.17
19594,8371874,TobMrBIkZ90obTTddGaWGw,4.0,Atlanta,0.02,0.96,0.24,0.74,0.52,0.01,0.02,0.07,0.15,0.07
19595,8270412,TobMrBIkZ90obTTddGaWGw,4.0,Atlanta,0.27,0.19,0.06,0.22,0.43,0.36,0.51,0.62,0.59,0.27
19596,8512674,TobMrBIkZ90obTTddGaWGw,3.0,Atlanta,0.03,0.01,0.03,0.13,0.6,0.22,0.98,0.96,0.85,0.18
19597,8055050,TobMrBIkZ90obTTddGaWGw,1.0,Atlanta,0.02,0.03,0.01,0.04,0.02,0.62,0.85,0.82,0.91,0.97
19598,8386838,TobMrBIkZ90obTTddGaWGw,2.0,Atlanta,1.0,0.08,0.05,0.25,0.4,0.0,0.86,0.94,0.61,0.28
19599,8044927,YQErVUxz-kAan1FBpJ1CGg,5.0,Atlanta,0.63,0.92,0.91,0.91,0.76,0.15,0.06,0.06,0.07,0.07
19600,8079305,YQErVUxz-kAan1FBpJ1CGg,5.0,Atlanta,0.69,0.86,0.95,0.99,0.81,0.06,0.06,0.03,0.01,0.05
19601,8287554,YQErVUxz-kAan1FBpJ1CGg,5.0,Atlanta,0.06,0.27,0.65,0.57,0.65,0.91,0.65,0.26,0.38,0.23
19602,8001417,YQErVUxz-kAan1FBpJ1CGg,5.0,Atlanta,0.05,0.16,0.33,0.29,0.33,0.56,0.53,0.49,0.51,0.34
19603,8099576,YQErVUxz-kAan1FBpJ1CGg,5.0,Atlanta,0.24,0.93,0.92,0.92,0.89,0.24,0.04,0.05,0.05,0.04
19604,8305925,YQErVUxz-kAan1FBpJ1CGg,5.0,Atlanta,0.57,0.47,0.69,0.67,0.9,0.33,0.44,0.28,0.27,0.08
19605,8049458,YQErVUxz-kAan1FBpJ1CGg,4.0,Atlanta,0.01,0.14,0.07,0.17,0.31,0.88,0.77,0.91,0.78,0.52
19606,7983785,YQErVUxz-kAan1FBpJ1CGg,4.0,Atlanta,0.09,0.37,0.57,0.57,0.51,0.36,0.34,0.33,0.27,0.18
19607,8624414,YQErVUxz-kAan1FBpJ1CGg,2.0,Atlanta,0.01,0.01,0.01,0.09,0.33,0.97,0.98,0.99,0.89,0.47
19608,8491867,YQErVUxz-kAan1FBpJ1CGg,3.0,Atlanta,0.01,0.02,0.05,0.06,0.14,0.78,0.96,0.93,0.89,0.56
19609,8428614,YQErVUxz-kAan1FBpJ1CGg,1.0,Atlanta,0.0,0.01,0.0,0.03,0.06,0.98,0.99,0.98,0.97,0.89
19610,7786230,rYlD2F1w2Hc34z-FnSUVZg,5.0,Atlanta,1.0,1.0,0.99,0.99,0.91,0.0,0.0,0.01,0.01,0.04
19611,7979671,rYlD2F1w2Hc34z-FnSUVZg,5.0,Atlanta,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19612,8210315,rYlD2F1w2Hc34z-FnSUVZg,5.0,Atlanta,0.3,0.68,0.8,0.83,0.49,0.02,0.07,0.07,0.09,0.09
19613,7855253,rYlD2F1w2Hc34z-FnSUVZg,5.0,Atlanta,1.0,1.0,0.99,0.99,0.98,0.0,0.0,0.01,0.0,0.01
19614,8069406,rYlD2F1w2Hc34z-FnSUVZg,4.0,Atlanta,0.91,0.79,0.79,0.86,0.62,0.02,0.08,0.05,0.09,0.12
19615,8156358,rYlD2F1w2Hc34z-FnSUVZg,4.0,Atlanta,1.0,0.88,0.79,0.87,0.76,0.0,0.07,0.13,0.1,0.1
19616,7836612,rYlD2F1w2Hc34z-FnSUVZg,3.0,Atlanta,0.04,0.02,0.01,0.16,0.44,0.91,0.97,0.99,0.82,0.36
19617,8205231,rYlD2F1w2Hc34z-FnSUVZg,1.0,Atlanta,0.0,0.01,0.01,0.05,0.04,0.2,0.84,0.94,0.85,0.56
19618,7870258,rYlD2F1w2Hc34z-FnSUVZg,2.0,Atlanta,0.0,0.01,0.0,0.02,0.04,0.8,0.98,0.99,0.97,0.83
19619,8385395,eVuL-ZYBe3FL3nRE_Tewng,5.0,Atlanta,0.05,0.25,0.11,0.56,0.42,0.23,0.4,0.6,0.33,0.16
19620,8595440,eVuL-ZYBe3FL3nRE_Tewng,5.0,Atlanta,0.37,0.9,0.96,0.5,0.65,0.25,0.04,0.02,0.34,0.14
19621,8517304,eVuL-ZYBe3FL3nRE_Tewng,5.0,Atlanta,0.93,1.0,0.97,0.98,0.93,0.04,0.0,0.02,0.01,0.04
19622,8545829,eVuL-ZYBe3FL3nRE_Tewng,5.0,Atlanta,0.88,0.98,1.0,0.94,1.0,0.07,0.02,0.0,0.04,0.0
19623,8438886,eVuL-ZYBe3FL3nRE_Tewng,5.0,Atlanta,0.57,1.0,0.85,0.92,0.75,0.11,0.0,0.09,0.06,0.11
19624,8483185,eVuL-ZYBe3FL3nRE_Tewng,5.0,Atlanta,0.29,0.68,0.59,0.57,0.43,0.03,0.11,0.2,0.26,0.17
19625,8544187,eVuL-ZYBe3FL3nRE_Tewng,4.0,Atlanta,0.74,0.99,0.95,0.97,0.88,0.11,0.01,0.03,0.02,0.04
19626,8626474,eVuL-ZYBe3FL3nRE_Tewng,3.0,Atlanta,0.24,0.6,0.12,0.25,0.38,0.12,0.28,0.82,0.71,0.42
19627,8619404,eVuL-ZYBe3FL3nRE_Tewng,1.0,Atlanta,0.01,0.01,0.01,0.04,0.72,0.98,0.99,0.99,0.96,0.22
19628,7951259,8qlGEFbz_1-ZMHs5kv1IUw,5.0,Atlanta,0.84,0.83,0.43,0.52,0.97,0.02,0.09,0.4,0.33,0.01
19629,8300744,8qlGEFbz_1-ZMHs5kv1IUw,5.0,Atlanta,0.54,0.24,0.15,0.29,0.09,0.32,0.66,0.82,0.63,0.9
19630,7917842,8qlGEFbz_1-ZMHs5kv1IUw,1.0,Atlanta,0.03,0.24,0.01,0.03,0.12,0.92,0.62,0.98,0.95,0.76
19631,8378280,8qlGEFbz_1-ZMHs5kv1IUw,1.0,Atlanta,0.0,0.02,0.01,0.07,0.07,0.44,0.87,0.86,0.84,0.45
19632,8321295,8qlGEFbz_1-ZMHs5kv1IUw,4.0,Atlanta,0.1,0.01,0.01,0.03,0.07,0.77,0.97,0.98,0.96,0.85
19633,8266254,8qlGEFbz_1-ZMHs5kv1IUw,4.0,Atlanta,0.25,0.75,0.89,0.64,0.45,0.02,0.05,0.04,0.17,0.1
19634,8169993,8qlGEFbz_1-ZMHs5kv1IUw,3.0,Atlanta,0.07,0.29,0.16,0.39,0.28,0.5,0.63,0.75,0.56,0.57
19635,8594307,8qlGEFbz_1-ZMHs5kv1IUw,2.0,Atlanta,0.03,0.04,0.02,0.12,0.18,0.3,0.83,0.9,0.77,0.45
19636,8380616,LEQVpm9zz6xJM3mHPo-hCQ,5.0,Atlanta,0.97,1.0,0.98,0.96,0.91,0.02,0.0,0.02,0.03,0.05
19637,8552439,LEQVpm9zz6xJM3mHPo-hCQ,5.0,Atlanta,1.0,1.0,0.62,0.63,0.57,0.0,0.0,0.29,0.29,0.18
19638,8558925,LEQVpm9zz6xJM3mHPo-hCQ,5.0,Atlanta,1.0,1.0,0.99,0.98,0.93,0.0,0.0,0.0,0.02,0.04
19639,8582141,LEQVpm9zz6xJM3mHPo-hCQ,5.0,Atlanta,0.42,0.89,0.98,0.9,0.69,0.09,0.07,0.01,0.08,0.11
19640,8588547,LEQVpm9zz6xJM3mHPo-hCQ,5.0,Atlanta,0.92,0.89,0.91,0.94,0.86,0.04,0.08,0.07,0.05,0.07
19641,8543952,LEQVpm9zz6xJM3mHPo-hCQ,5.0,Atlanta,0.99,0.99,0.97,0.96,0.88,0.01,0.01,0.02,0.03,0.06
19642,8441135,LEQVpm9zz6xJM3mHPo-hCQ,5.0,Atlanta,0.99,1.0,1.0,1.0,0.93,0.0,0.0,0.0,0.0,0.03
