business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
UM80RH22we_4dsORh1iwOA,3.0,Portland,0.19,0.07,0.12,0.56,0.48,0.59,0.83,0.83,0.36,0.28
UM80RH22we_4dsORh1iwOA,1.0,Portland,0.0,0.0,0.0,0.07,0.03,0.97,0.99,0.94,0.92,0.42
n73rxa6e6-fTIxQzfv4BuA,5.0,Portland,1.0,1.0,0.98,0.96,0.83,0.0,0.0,0.02,0.03,0.07
n73rxa6e6-fTIxQzfv4BuA,5.0,Portland,0.98,1.0,0.9,0.87,0.66,0.0,0.0,0.03,0.09,0.08
n73rxa6e6-fTIxQzfv4BuA,5.0,Portland,0.04,0.92,0.36,0.59,0.39,0.32,0.04,0.52,0.32,0.19
n73rxa6e6-fTIxQzfv4BuA,5.0,Portland,0.16,0.48,0.74,0.69,0.54,0.02,0.28,0.09,0.19,0.12
n73rxa6e6-fTIxQzfv4BuA,5.0,Portland,1.0,0.99,0.99,0.98,0.83,0.0,0.01,0.01,0.01,0.07
n73rxa6e6-fTIxQzfv4BuA,4.0,Portland,1.0,1.0,0.5,0.62,0.63,0.0,0.0,0.4,0.3,0.2
n73rxa6e6-fTIxQzfv4BuA,4.0,Portland,0.52,0.13,0.13,0.38,0.47,0.26,0.7,0.78,0.53,0.28
n73rxa6e6-fTIxQzfv4BuA,3.0,Portland,0.04,1.0,0.13,0.63,0.44,0.12,0.0,0.62,0.19,0.08
n73rxa6e6-fTIxQzfv4BuA,2.0,Portland,0.01,0.01,0.02,0.06,0.1,0.98,0.99,0.95,0.92,0.73
n73rxa6e6-fTIxQzfv4BuA,1.0,Portland,0.01,0.01,0.01,0.04,0.05,0.98,0.98,0.98,0.95,0.85
5ZZnsolkH4bQsxRx7Tcpuw,5.0,Portland,0.02,0.51,0.04,0.06,0.18,0.51,0.25,0.78,0.72,0.39
5ZZnsolkH4bQsxRx7Tcpuw,5.0,Portland,0.41,0.57,0.59,0.52,0.5,0.32,0.37,0.35,0.42,0.3
5ZZnsolkH4bQsxRx7Tcpuw,5.0,Portland,1.0,0.73,0.74,0.88,0.92,0.0,0.19,0.21,0.09,0.03
5ZZnsolkH4bQsxRx7Tcpuw,5.0,Portland,0.81,0.99,1.0,0.99,0.89,0.09,0.01,0.0,0.01,0.05
5ZZnsolkH4bQsxRx7Tcpuw,5.0,Portland,1.0,0.99,0.9,0.93,0.83,0.0,0.0,0.07,0.05,0.05
5ZZnsolkH4bQsxRx7Tcpuw,5.0,Portland,0.99,1.0,0.98,0.99,0.96,0.01,0.0,0.02,0.01,0.02
5ZZnsolkH4bQsxRx7Tcpuw,5.0,Portland,0.42,0.54,0.75,0.82,0.63,0.24,0.31,0.2,0.15,0.14
5ZZnsolkH4bQsxRx7Tcpuw,4.0,Portland,0.34,0.02,0.24,0.06,0.06,0.5,0.76,0.73,0.78,0.67
5ZZnsolkH4bQsxRx7Tcpuw,3.0,Portland,0.51,0.06,0.02,0.04,0.09,0.3,0.78,0.96,0.91,0.69
5ZZnsolkH4bQsxRx7Tcpuw,1.0,Portland,0.01,0.03,0.03,0.14,0.17,0.25,0.85,0.82,0.73,0.32
5ZZnsolkH4bQsxRx7Tcpuw,2.0,Portland,0.0,0.03,0.01,0.2,0.03,0.03,0.63,0.51,0.62,0.26
NAFevYFB5Yw0dyDH7xDB7A,1.0,Portland,0.0,0.02,0.02,0.07,0.28,0.96,0.96,0.98,0.91,0.44
NAFevYFB5Yw0dyDH7xDB7A,1.0,Portland,0.0,0.0,0.0,0.01,0.03,0.66,0.99,0.99,0.99,0.85
NAFevYFB5Yw0dyDH7xDB7A,5.0,Portland,0.56,0.3,0.34,0.48,0.45,0.08,0.41,0.39,0.37,0.19
NAFevYFB5Yw0dyDH7xDB7A,5.0,Portland,0.98,0.99,1.0,0.98,0.98,0.01,0.01,0.0,0.01,0.02
NAFevYFB5Yw0dyDH7xDB7A,4.0,Portland,0.75,0.28,0.8,0.59,0.56,0.1,0.4,0.15,0.27,0.12
NAFevYFB5Yw0dyDH7xDB7A,2.0,Portland,0.03,0.02,0.02,0.13,0.26,0.83,0.96,0.97,0.84,0.6
NAFevYFB5Yw0dyDH7xDB7A,3.0,Portland,0.44,0.06,0.06,0.41,0.55,0.15,0.82,0.9,0.52,0.14
ubjNY5VdWis47nhfaf-Qkw,5.0,Portland,0.94,0.66,0.86,0.91,0.65,0.03,0.25,0.11,0.06,0.21
ubjNY5VdWis47nhfaf-Qkw,5.0,Portland,1.0,1.0,0.4,0.72,0.43,0.0,0.0,0.39,0.2,0.21
ubjNY5VdWis47nhfaf-Qkw,5.0,Portland,0.22,0.97,0.39,0.72,0.78,0.64,0.02,0.54,0.22,0.12
ubjNY5VdWis47nhfaf-Qkw,5.0,Portland,0.99,1.0,0.99,0.99,0.79,0.0,0.0,0.0,0.01,0.07
ubjNY5VdWis47nhfaf-Qkw,4.0,Portland,1.0,0.84,0.98,0.81,0.75,0.0,0.06,0.01,0.1,0.07
ubjNY5VdWis47nhfaf-Qkw,1.0,Portland,0.0,0.01,0.01,0.04,0.08,0.99,0.99,0.99,0.95,0.85
ubjNY5VdWis47nhfaf-Qkw,2.0,Portland,0.04,0.02,0.01,0.05,0.21,0.94,0.97,0.98,0.94,0.65
ubjNY5VdWis47nhfaf-Qkw,3.0,Portland,0.01,0.02,0.01,0.04,0.51,0.96,0.97,0.98,0.95,0.38
ick6qFFuPlT25No1rQb7bA,4.0,Portland,0.06,0.23,0.06,0.21,0.23,0.29,0.24,0.48,0.43,0.29
ick6qFFuPlT25No1rQb7bA,4.0,Portland,0.34,0.5,0.49,0.54,0.4,0.02,0.16,0.14,0.2,0.1
ick6qFFuPlT25No1rQb7bA,4.0,Portland,0.5,0.2,0.39,0.87,0.35,0.0,0.23,0.07,0.07,0.09
ick6qFFuPlT25No1rQb7bA,1.0,Portland,0.01,0.01,0.01,0.02,0.08,0.93,0.99,0.99,0.98,0.86
ick6qFFuPlT25No1rQb7bA,1.0,Portland,0.01,0.0,0.01,0.01,0.08,0.99,0.99,0.99,0.99,0.89
ick6qFFuPlT25No1rQb7bA,3.0,Portland,0.99,1.0,0.53,1.0,0.71,0.0,0.0,0.38,0.0,0.12
ick6qFFuPlT25No1rQb7bA,3.0,Portland,0.0,0.54,0.31,0.63,0.46,0.0,0.18,0.43,0.25,0.1
ick6qFFuPlT25No1rQb7bA,5.0,Portland,1.0,1.0,0.98,0.99,0.92,0.0,0.0,0.01,0.0,0.03
BtyrnQjFgwa3bpUgEOJ5jg,5.0,Portland,0.98,1.0,0.96,0.93,0.81,0.01,0.0,0.02,0.04,0.07
BtyrnQjFgwa3bpUgEOJ5jg,5.0,Portland,1.0,1.0,0.96,0.97,0.87,0.0,0.0,0.02,0.02,0.04
BtyrnQjFgwa3bpUgEOJ5jg,5.0,Portland,1.0,1.0,0.98,0.94,0.9,0.0,0.0,0.01,0.05,0.03
BtyrnQjFgwa3bpUgEOJ5jg,5.0,Portland,0.97,0.94,0.95,0.97,0.81,0.01,0.03,0.03,0.02,0.06
BtyrnQjFgwa3bpUgEOJ5jg,5.0,Portland,0.97,0.76,0.91,0.99,0.85,0.01,0.16,0.06,0.01,0.06
BtyrnQjFgwa3bpUgEOJ5jg,5.0,Portland,0.67,0.99,0.43,0.61,0.38,0.01,0.01,0.15,0.18,0.15
BtyrnQjFgwa3bpUgEOJ5jg,5.0,Portland,0.77,0.95,0.56,0.64,0.7,0.12,0.04,0.34,0.28,0.13
BtyrnQjFgwa3bpUgEOJ5jg,4.0,Portland,0.61,0.37,0.56,0.64,0.52,0.15,0.38,0.32,0.24,0.18
BtyrnQjFgwa3bpUgEOJ5jg,3.0,Portland,0.02,0.05,0.05,0.18,0.91,0.77,0.93,0.89,0.79,0.07
BtyrnQjFgwa3bpUgEOJ5jg,1.0,Portland,0.01,0.01,0.01,0.02,0.16,0.99,0.97,0.98,0.97,0.67
BtyrnQjFgwa3bpUgEOJ5jg,2.0,Portland,0.02,0.52,0.01,0.52,0.57,0.98,0.48,0.99,0.48,0.37
nZEy_3vJUwrq1gIJ_h1zXQ,5.0,Portland,0.39,0.95,0.91,0.95,0.86,0.49,0.04,0.07,0.04,0.05
nZEy_3vJUwrq1gIJ_h1zXQ,5.0,Portland,0.07,0.95,0.93,0.82,0.84,0.78,0.04,0.05,0.14,0.06
nZEy_3vJUwrq1gIJ_h1zXQ,5.0,Portland,0.0,0.5,0.29,0.46,0.2,0.08,0.02,0.05,0.09,0.05
nZEy_3vJUwrq1gIJ_h1zXQ,5.0,Portland,0.88,0.99,0.98,0.98,0.95,0.03,0.0,0.01,0.01,0.01
nZEy_3vJUwrq1gIJ_h1zXQ,5.0,Portland,0.85,0.99,0.93,0.96,0.87,0.08,0.01,0.05,0.03,0.04
nZEy_3vJUwrq1gIJ_h1zXQ,5.0,Portland,0.05,0.99,0.87,0.97,0.53,0.09,0.01,0.05,0.02,0.07
nZEy_3vJUwrq1gIJ_h1zXQ,5.0,Portland,0.1,0.99,0.83,0.73,0.74,0.58,0.01,0.13,0.23,0.11
nZEy_3vJUwrq1gIJ_h1zXQ,4.0,Portland,0.02,0.94,0.89,0.86,0.69,0.03,0.03,0.06,0.1,0.08
nZEy_3vJUwrq1gIJ_h1zXQ,3.0,Portland,0.01,0.5,0.05,0.26,0.18,0.7,0.14,0.87,0.67,0.38
nZEy_3vJUwrq1gIJ_h1zXQ,1.0,Portland,0.02,0.03,0.02,0.11,0.33,0.49,0.96,0.98,0.89,0.42
nZEy_3vJUwrq1gIJ_h1zXQ,2.0,Portland,0.01,0.01,0.01,0.06,0.1,0.69,0.95,0.85,0.87,0.58
b-G5WTIxtk14aPUWw3Kf7w,1.0,Portland,0.02,0.01,0.01,0.05,0.41,0.75,0.98,0.98,0.93,0.56
b-G5WTIxtk14aPUWw3Kf7w,1.0,Portland,0.0,0.0,0.0,0.01,0.01,0.96,0.99,0.99,0.99,0.94
b-G5WTIxtk14aPUWw3Kf7w,1.0,Portland,0.0,0.01,0.02,0.13,0.09,0.36,0.91,0.82,0.74,0.41
b-G5WTIxtk14aPUWw3Kf7w,1.0,Portland,0.0,0.01,0.01,0.08,0.07,0.05,0.67,0.73,0.65,0.25
b-G5WTIxtk14aPUWw3Kf7w,1.0,Portland,0.0,0.01,0.01,0.06,0.06,0.99,0.98,0.99,0.93,0.74
b-G5WTIxtk14aPUWw3Kf7w,1.0,Portland,0.0,0.0,0.0,0.02,0.08,0.75,0.99,0.99,0.96,0.71
b-G5WTIxtk14aPUWw3Kf7w,2.0,Portland,0.95,0.04,0.09,0.35,0.56,0.0,0.94,0.87,0.62,0.29
b-G5WTIxtk14aPUWw3Kf7w,2.0,Portland,0.01,0.04,0.03,0.55,0.36,0.1,0.91,0.94,0.33,0.14
b-G5WTIxtk14aPUWw3Kf7w,5.0,Portland,0.98,0.99,0.99,0.99,0.88,0.0,0.0,0.0,0.01,0.03
b-G5WTIxtk14aPUWw3Kf7w,3.0,Portland,0.59,0.58,0.8,0.78,0.65,0.02,0.2,0.11,0.14,0.15
A0SYDO3rzf0cyN94yp0CQQ,5.0,Portland,1.0,0.99,0.97,0.99,0.85,0.0,0.01,0.02,0.01,0.07
A0SYDO3rzf0cyN94yp0CQQ,5.0,Portland,0.78,0.72,0.48,1.0,0.49,0.06,0.14,0.33,0.0,0.24
A0SYDO3rzf0cyN94yp0CQQ,5.0,Portland,0.18,0.54,0.39,0.52,0.38,0.03,0.23,0.42,0.34,0.18
A0SYDO3rzf0cyN94yp0CQQ,5.0,Portland,0.89,1.0,0.93,0.94,0.73,0.02,0.0,0.03,0.04,0.09
A0SYDO3rzf0cyN94yp0CQQ,5.0,Portland,0.99,0.99,0.94,0.99,0.98,0.0,0.0,0.04,0.0,0.01
A0SYDO3rzf0cyN94yp0CQQ,5.0,Portland,1.0,0.95,0.98,0.84,0.76,0.0,0.04,0.02,0.14,0.16
A0SYDO3rzf0cyN94yp0CQQ,5.0,Portland,0.96,0.99,0.99,0.94,0.87,0.02,0.0,0.01,0.04,0.07
A0SYDO3rzf0cyN94yp0CQQ,4.0,Portland,0.97,1.0,0.01,0.04,0.02,0.03,0.0,0.99,0.96,0.98
A0SYDO3rzf0cyN94yp0CQQ,3.0,Portland,0.0,0.5,0.51,0.19,0.17,0.38,0.49,0.49,0.75,0.62
A0SYDO3rzf0cyN94yp0CQQ,1.0,Portland,0.0,0.01,0.02,0.06,0.13,0.56,0.99,0.94,0.89,0.53
A0SYDO3rzf0cyN94yp0CQQ,2.0,Portland,0.02,0.0,0.02,0.37,0.37,0.87,0.99,0.98,0.62,0.38
2yH9vnDE-DsoZN9jd9xwMg,4.0,Portland,0.01,0.66,0.02,0.6,0.73,0.03,0.23,0.98,0.29,0.12
2yH9vnDE-DsoZN9jd9xwMg,4.0,Portland,0.3,0.78,1.0,0.83,0.97,0.22,0.11,0.0,0.11,0.01
2yH9vnDE-DsoZN9jd9xwMg,4.0,Portland,0.02,0.95,0.44,0.57,0.42,0.17,0.03,0.46,0.33,0.31
2yH9vnDE-DsoZN9jd9xwMg,5.0,Portland,0.02,0.87,0.55,0.76,0.59,0.92,0.11,0.42,0.21,0.28
2yH9vnDE-DsoZN9jd9xwMg,5.0,Portland,0.15,0.99,0.95,0.96,1.0,0.39,0.0,0.03,0.02,0.0
2yH9vnDE-DsoZN9jd9xwMg,5.0,Portland,0.99,1.0,0.99,1.0,0.97,0.0,0.0,0.01,0.0,0.01
2yH9vnDE-DsoZN9jd9xwMg,3.0,Portland,0.5,0.52,0.55,0.64,0.67,0.25,0.45,0.42,0.32,0.14
2yH9vnDE-DsoZN9jd9xwMg,2.0,Portland,0.08,0.02,0.02,0.19,0.99,0.39,0.95,0.98,0.74,0.0
2yH9vnDE-DsoZN9jd9xwMg,1.0,Portland,0.0,0.0,0.0,0.03,0.05,0.37,0.99,0.98,0.96,0.77
lPoVyFcs5q-pyEa23oFPQA,5.0,Portland,0.08,0.85,0.79,0.62,0.33,0.44,0.05,0.11,0.21,0.18
lPoVyFcs5q-pyEa23oFPQA,5.0,Portland,0.12,0.66,0.79,0.71,0.78,0.17,0.25,0.18,0.24,0.12
lPoVyFcs5q-pyEa23oFPQA,5.0,Portland,0.65,0.97,0.98,0.97,0.94,0.21,0.03,0.01,0.02,0.03
lPoVyFcs5q-pyEa23oFPQA,5.0,Portland,0.27,1.0,0.97,0.98,0.84,0.48,0.0,0.02,0.02,0.06
lPoVyFcs5q-pyEa23oFPQA,5.0,Portland,0.18,0.97,0.93,0.94,0.66,0.34,0.01,0.04,0.03,0.14
lPoVyFcs5q-pyEa23oFPQA,5.0,Portland,0.7,1.0,0.98,0.99,0.91,0.13,0.0,0.02,0.01,0.03
lPoVyFcs5q-pyEa23oFPQA,5.0,Portland,0.83,1.0,0.97,0.99,0.89,0.09,0.0,0.02,0.01,0.05
lPoVyFcs5q-pyEa23oFPQA,1.0,Portland,0.0,0.02,0.04,0.15,0.07,0.01,0.22,0.51,0.16,0.05
lPoVyFcs5q-pyEa23oFPQA,3.0,Portland,0.0,1.0,0.02,0.58,0.4,0.95,0.0,0.96,0.38,0.41
lPoVyFcs5q-pyEa23oFPQA,4.0,Portland,0.98,1.0,0.97,1.0,0.99,0.01,0.0,0.02,0.0,0.01
Mtflfhc3oLiD9Gm5cTVZhw,5.0,Portland,0.01,0.5,0.89,0.75,0.53,0.0,0.13,0.04,0.11,0.08
Mtflfhc3oLiD9Gm5cTVZhw,5.0,Portland,0.99,0.8,0.95,0.81,0.67,0.0,0.1,0.03,0.13,0.11
Mtflfhc3oLiD9Gm5cTVZhw,5.0,Portland,1.0,0.29,0.57,0.78,0.79,0.0,0.61,0.36,0.17,0.07
Mtflfhc3oLiD9Gm5cTVZhw,4.0,Portland,1.0,0.99,1.0,0.97,0.9,0.0,0.01,0.0,0.03,0.05
Mtflfhc3oLiD9Gm5cTVZhw,4.0,Portland,0.12,0.1,0.16,0.47,0.45,0.14,0.77,0.72,0.45,0.17
Mtflfhc3oLiD9Gm5cTVZhw,3.0,Portland,0.11,0.05,0.05,0.41,0.18,0.65,0.72,0.87,0.42,0.35
Mtflfhc3oLiD9Gm5cTVZhw,2.0,Portland,0.09,0.06,0.06,0.41,0.27,0.19,0.74,0.82,0.49,0.4
Mtflfhc3oLiD9Gm5cTVZhw,1.0,Portland,0.01,0.53,0.05,0.15,0.23,0.08,0.32,0.66,0.62,0.25
2JUVSceit_tqtUwctTz2VQ,5.0,Portland,1.0,1.0,1.0,1.0,0.98,0.0,0.0,0.0,0.0,0.01
2JUVSceit_tqtUwctTz2VQ,5.0,Portland,0.95,1.0,0.99,0.95,0.34,0.03,0.0,0.01,0.04,0.2
2JUVSceit_tqtUwctTz2VQ,5.0,Portland,0.9,0.99,0.77,0.92,0.76,0.05,0.0,0.19,0.06,0.1
2JUVSceit_tqtUwctTz2VQ,5.0,Portland,0.98,0.97,0.95,0.97,0.86,0.01,0.02,0.04,0.02,0.07
2JUVSceit_tqtUwctTz2VQ,5.0,Portland,1.0,0.68,0.89,0.94,0.8,0.0,0.23,0.09,0.05,0.12
2JUVSceit_tqtUwctTz2VQ,5.0,Portland,0.16,0.28,0.28,0.66,0.44,0.28,0.52,0.6,0.26,0.23
2JUVSceit_tqtUwctTz2VQ,4.0,Portland,1.0,1.0,0.98,0.99,0.88,0.0,0.0,0.01,0.0,0.05
2JUVSceit_tqtUwctTz2VQ,4.0,Portland,0.0,0.05,1.0,0.03,0.07,0.02,0.73,0.0,0.85,0.27
2JUVSceit_tqtUwctTz2VQ,3.0,Portland,0.22,1.0,0.74,0.58,0.42,0.5,0.0,0.18,0.26,0.12
2JUVSceit_tqtUwctTz2VQ,2.0,Portland,0.01,0.01,0.03,0.11,0.1,0.2,0.83,0.94,0.76,0.32
2JUVSceit_tqtUwctTz2VQ,1.0,Portland,0.01,0.01,0.02,0.26,0.41,0.98,0.99,0.98,0.73,0.5
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,1.0,1.0,0.99,0.96,0.87,0.0,0.0,0.01,0.03,0.07
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,0.99,1.0,0.71,0.86,0.56,0.0,0.0,0.14,0.09,0.11
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,1.0,1.0,0.88,0.77,0.78,0.0,0.0,0.1,0.21,0.1
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,0.99,1.0,0.98,0.99,0.98,0.01,0.0,0.01,0.01,0.01
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,0.56,0.85,0.61,0.87,0.65,0.07,0.1,0.2,0.1,0.07
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,1.0,1.0,0.99,0.98,0.88,0.0,0.0,0.01,0.01,0.06
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,0.99,0.76,0.75,0.91,0.72,0.0,0.05,0.1,0.05,0.06
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,0.74,0.77,0.63,0.73,0.45,0.19,0.19,0.32,0.24,0.47
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,0.99,0.24,0.31,0.86,0.52,0.0,0.52,0.56,0.1,0.14
8C0O1V0nQkRpmiFYsQruog,5.0,Portland,1.0,0.01,0.02,0.07,0.04,0.0,0.98,0.97,0.92,0.91
ny_gxQalP_5miTZMAyXryA,5.0,Portland,1.0,1.0,0.99,0.95,0.99,0.0,0.0,0.0,0.03,0.01
ny_gxQalP_5miTZMAyXryA,5.0,Portland,0.09,0.08,0.05,0.26,0.14,0.01,0.39,0.43,0.4,0.25
ny_gxQalP_5miTZMAyXryA,4.0,Portland,0.57,0.38,0.54,0.66,0.75,0.13,0.43,0.35,0.28,0.1
ny_gxQalP_5miTZMAyXryA,4.0,Portland,1.0,1.0,0.37,0.77,0.68,0.0,0.0,0.56,0.11,0.11
ny_gxQalP_5miTZMAyXryA,2.0,Portland,0.01,0.03,0.02,0.11,0.08,0.61,0.69,0.76,0.72,0.54
ny_gxQalP_5miTZMAyXryA,3.0,Portland,0.92,0.01,0.01,0.03,0.06,0.06,0.92,0.98,0.92,0.78
ny_gxQalP_5miTZMAyXryA,1.0,Portland,0.01,0.01,0.01,0.03,0.09,0.46,0.98,0.99,0.96,0.63
-3jJSQtMfsGacIUHaFcZbQ,5.0,Portland,0.95,1.0,0.91,0.98,0.93,0.01,0.0,0.05,0.02,0.03
-3jJSQtMfsGacIUHaFcZbQ,5.0,Portland,1.0,1.0,1.0,0.79,0.9,0.0,0.0,0.0,0.17,0.06
-3jJSQtMfsGacIUHaFcZbQ,5.0,Portland,0.99,1.0,0.99,0.99,0.82,0.0,0.0,0.01,0.0,0.06
-3jJSQtMfsGacIUHaFcZbQ,5.0,Portland,1.0,0.99,0.86,0.58,0.69,0.0,0.0,0.1,0.21,0.11
-3jJSQtMfsGacIUHaFcZbQ,4.0,Portland,0.13,0.1,0.11,0.01,0.23,0.01,0.67,0.57,0.89,0.16
-3jJSQtMfsGacIUHaFcZbQ,4.0,Portland,0.94,1.0,0.92,0.98,0.89,0.02,0.0,0.05,0.01,0.04
-3jJSQtMfsGacIUHaFcZbQ,3.0,Portland,0.0,0.97,0.82,0.89,0.68,0.01,0.01,0.11,0.08,0.08
-3jJSQtMfsGacIUHaFcZbQ,1.0,Portland,0.0,0.01,0.01,0.04,0.09,0.97,0.97,0.97,0.93,0.54
-3jJSQtMfsGacIUHaFcZbQ,2.0,Portland,0.01,0.01,0.01,0.04,0.04,0.99,0.99,0.99,0.96,0.94
s80aMOcprUm7S28QWiqfXg,5.0,Portland,0.99,0.99,0.96,0.99,0.94,0.01,0.0,0.03,0.0,0.03
s80aMOcprUm7S28QWiqfXg,5.0,Portland,0.92,0.92,0.93,0.94,0.57,0.06,0.07,0.06,0.05,0.32
s80aMOcprUm7S28QWiqfXg,5.0,Portland,0.99,0.99,0.97,0.99,0.89,0.01,0.0,0.02,0.01,0.04
s80aMOcprUm7S28QWiqfXg,5.0,Portland,0.98,1.0,1.0,0.97,0.89,0.01,0.0,0.0,0.02,0.05
s80aMOcprUm7S28QWiqfXg,5.0,Portland,0.4,0.16,0.42,0.34,0.28,0.05,0.47,0.34,0.47,0.14
s80aMOcprUm7S28QWiqfXg,5.0,Portland,0.05,0.02,0.03,0.07,0.31,0.89,0.96,0.96,0.91,0.6
s80aMOcprUm7S28QWiqfXg,4.0,Portland,0.01,0.01,0.02,0.15,0.32,0.84,0.97,0.96,0.82,0.32
s80aMOcprUm7S28QWiqfXg,4.0,Portland,0.74,0.98,0.99,0.75,0.78,0.09,0.01,0.0,0.19,0.08
s80aMOcprUm7S28QWiqfXg,3.0,Portland,0.02,0.03,0.02,0.13,0.25,0.4,0.78,0.67,0.69,0.31
s80aMOcprUm7S28QWiqfXg,2.0,Portland,0.0,0.02,0.01,0.04,0.08,0.18,0.53,0.56,0.65,0.3
s80aMOcprUm7S28QWiqfXg,1.0,Portland,0.01,0.0,0.01,0.04,0.04,0.78,0.98,0.98,0.93,0.74
hEcxA3Ui7OmDZCcKIQza5g,5.0,Portland,0.73,0.93,0.97,0.91,0.69,0.24,0.06,0.02,0.07,0.13
hEcxA3Ui7OmDZCcKIQza5g,5.0,Portland,0.99,1.0,0.98,0.99,0.87,0.0,0.0,0.01,0.01,0.04
hEcxA3Ui7OmDZCcKIQza5g,5.0,Portland,0.57,1.0,0.82,0.96,0.75,0.2,0.0,0.13,0.03,0.1
hEcxA3Ui7OmDZCcKIQza5g,5.0,Portland,0.89,1.0,0.97,0.93,0.91,0.07,0.0,0.02,0.06,0.04
hEcxA3Ui7OmDZCcKIQza5g,5.0,Portland,0.2,0.29,0.28,0.62,0.28,0.09,0.12,0.21,0.12,0.14
hEcxA3Ui7OmDZCcKIQza5g,4.0,Portland,0.11,0.15,0.22,0.16,0.31,0.6,0.63,0.64,0.68,0.49
hEcxA3Ui7OmDZCcKIQza5g,4.0,Portland,0.01,0.03,0.05,0.17,0.17,0.86,0.91,0.92,0.79,0.65
hEcxA3Ui7OmDZCcKIQza5g,2.0,Portland,0.95,0.02,0.03,0.18,0.33,0.0,0.81,0.92,0.62,0.25
hEcxA3Ui7OmDZCcKIQza5g,3.0,Portland,0.0,0.01,0.82,0.05,0.12,0.99,0.98,0.11,0.93,0.74
hEcxA3Ui7OmDZCcKIQza5g,1.0,Portland,0.01,0.0,0.01,0.02,0.06,0.76,0.99,0.99,0.98,0.71
qRrSmy95-cIxb8k8LOaynA,5.0,Portland,0.59,0.67,0.98,0.95,0.51,0.02,0.03,0.01,0.02,0.07
qRrSmy95-cIxb8k8LOaynA,5.0,Portland,0.18,0.3,0.32,0.58,0.86,0.36,0.57,0.63,0.32,0.07
qRrSmy95-cIxb8k8LOaynA,5.0,Portland,0.79,0.96,0.87,0.86,0.85,0.13,0.03,0.09,0.11,0.06
qRrSmy95-cIxb8k8LOaynA,5.0,Portland,0.77,0.98,0.98,0.97,0.94,0.11,0.01,0.01,0.02,0.03
qRrSmy95-cIxb8k8LOaynA,5.0,Portland,0.93,0.86,0.78,0.77,0.74,0.03,0.1,0.18,0.18,0.13
qRrSmy95-cIxb8k8LOaynA,5.0,Portland,0.19,0.7,0.75,0.76,0.69,0.53,0.21,0.21,0.19,0.12
qRrSmy95-cIxb8k8LOaynA,4.0,Portland,0.01,0.01,0.01,0.04,0.07,0.66,0.99,0.99,0.96,0.91
qRrSmy95-cIxb8k8LOaynA,4.0,Portland,0.72,0.79,0.9,0.83,0.9,0.15,0.16,0.07,0.13,0.05
qRrSmy95-cIxb8k8LOaynA,3.0,Portland,0.01,0.01,0.01,0.07,0.31,0.91,0.96,0.98,0.91,0.53
qRrSmy95-cIxb8k8LOaynA,2.0,Portland,0.01,0.01,0.02,0.4,0.46,0.85,0.98,0.98,0.58,0.3
bG6k1X79Csu4IAbVpfR4Yw,5.0,Portland,0.06,0.09,0.29,0.09,0.09,0.03,0.06,0.03,0.09,0.05
bG6k1X79Csu4IAbVpfR4Yw,5.0,Portland,0.54,0.28,0.33,0.55,0.32,0.03,0.44,0.49,0.32,0.26
bG6k1X79Csu4IAbVpfR4Yw,5.0,Portland,0.16,0.79,0.85,0.92,0.74,0.61,0.14,0.12,0.06,0.11
bG6k1X79Csu4IAbVpfR4Yw,5.0,Portland,0.98,0.98,0.95,0.99,0.9,0.01,0.01,0.04,0.01,0.03
bG6k1X79Csu4IAbVpfR4Yw,5.0,Portland,0.13,0.69,0.86,0.89,0.74,0.52,0.22,0.11,0.09,0.12
bG6k1X79Csu4IAbVpfR4Yw,4.0,Portland,0.78,0.16,0.22,0.39,0.68,0.16,0.81,0.76,0.57,0.28
bG6k1X79Csu4IAbVpfR4Yw,2.0,Portland,0.02,0.67,0.31,0.9,0.65,0.55,0.18,0.58,0.07,0.12
bG6k1X79Csu4IAbVpfR4Yw,3.0,Portland,0.04,0.01,0.12,0.28,0.53,0.78,0.99,0.8,0.61,0.25
bG6k1X79Csu4IAbVpfR4Yw,1.0,Portland,0.0,0.28,0.03,0.09,0.14,0.21,0.7,0.81,0.78,0.37
5T3aqZWkcv246WchJize_Q,5.0,Portland,0.98,0.97,0.97,0.99,1.0,0.01,0.02,0.02,0.01,0.0
5T3aqZWkcv246WchJize_Q,5.0,Portland,0.93,0.59,0.41,0.56,0.69,0.03,0.29,0.53,0.36,0.19
5T3aqZWkcv246WchJize_Q,5.0,Portland,0.98,0.93,0.91,0.97,0.86,0.01,0.05,0.06,0.02,0.07
5T3aqZWkcv246WchJize_Q,4.0,Portland,0.99,0.98,0.92,1.0,0.75,0.0,0.01,0.03,0.0,0.05
5T3aqZWkcv246WchJize_Q,4.0,Portland,0.59,0.58,0.55,0.72,0.74,0.23,0.34,0.37,0.22,0.14
