,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,business_id,stars,city,food_pos,service_pos,price_pos,clean_pos,location_pos,food_neg,service_neg,price_neg,clean_neg,location_neg
17654,6591119,uX8Ih-JapAZcqeB6kpdyjQ,5,Vancouver,0.02,0.99,0.84,0.98,0.79,0,0,0.04,0.01,0.07
17655,6711108,uX8Ih-JapAZcqeB6kpdyjQ,5,Vancouver,0.73,1,0.96,0.85,0.7,0.14,0,0.03,0.1,0.11
17656,6726896,uX8Ih-JapAZcqeB6kpdyjQ,5,Vancouver,0.32,0.95,0.9,0.81,0.8,0.46,0.03,0.08,0.16,0.09
17657,6735985,uX8Ih-JapAZcqeB6kpdyjQ,5,Vancouver,0.93,0.95,0.96,0.93,0.87,0.03,0.03,0.02,0.04,0.06
17658,6832923,uX8Ih-JapAZcqeB6kpdyjQ,5,Vancouver,0.66,1,0.97,0.98,0.84,0.15,0,0.02,0.01,0.05
17659,6669280,uX8Ih-JapAZcqeB6kpdyjQ,5,Vancouver,0.98,1,1,1,0.98,0.02,0,0,0,0.01
17660,6631348,uX8Ih-JapAZcqeB6kpdyjQ,5,Vancouver,0.2,0.55,0.59,0.64,0.58,0.23,0.33,0.3,0.26,0.15
17661,6732159,uX8Ih-JapAZcqeB6kpdyjQ,4,Vancouver,0.06,0.6,0.2,0.78,0.72,0.06,0.3,0.76,0.17,0.12
17662,6558245,uX8Ih-JapAZcqeB6kpdyjQ,4,Vancouver,0.46,0.92,0.85,0.95,0.73,0.02,0.04,0.05,0.03,0.07
17663,6141025,uX8Ih-JapAZcqeB6kpdyjQ,3,Vancouver,0.06,1,0.89,0.77,0.66,0.13,0,0.08,0.13,0.12
17664,6327503,jOZ6AKjTuOWZ7tUabuZq9A,5,Vancouver,1,0.82,0.71,0.65,0.53,0,0.02,0.06,0.11,0.05
17665,6588000,jOZ6AKjTuOWZ7tUabuZq9A,5,Vancouver,1,0.98,0.03,0.89,0.89,0,0.02,0.96,0.09,0.06
17666,6386927,jOZ6AKjTuOWZ7tUabuZq9A,5,Vancouver,1,0.05,0.57,0,0.49,0,0.88,0.39,0.99,0.26
17667,6375786,jOZ6AKjTuOWZ7tUabuZq9A,5,Vancouver,0.98,0.99,0.98,0.96,0.76,0,0,0.01,0.03,0.08
17668,6370362,jOZ6AKjTuOWZ7tUabuZq9A,5,Vancouver,1,0.99,0.91,0.85,0.71,0,0,0.05,0.1,0.09
17669,6492839,jOZ6AKjTuOWZ7tUabuZq9A,5,Vancouver,0.69,0.26,0.23,0.36,0.54,0.06,0.45,0.55,0.47,0.13
17670,6102277,jOZ6AKjTuOWZ7tUabuZq9A,4,Vancouver,1,0.99,0.97,0.99,0.96,0,0.01,0.02,0.01,0.01
17671,6551704,jOZ6AKjTuOWZ7tUabuZq9A,4,Vancouver,0.94,0.98,0.89,0.94,0.87,0.03,0.01,0.08,0.04,0.05
17672,6791876,jOZ6AKjTuOWZ7tUabuZq9A,1,Vancouver,0.01,0.09,0.5,0.12,0.16,0.97,0.88,0.5,0.86,0.78
17673,6592136,jOZ6AKjTuOWZ7tUabuZq9A,3,Vancouver,0.01,0.15,0.01,0.23,0.29,0.71,0.54,0.95,0.71,0.42
17674,6820450,jOZ6AKjTuOWZ7tUabuZq9A,2,Vancouver,0.13,0.02,0.01,0.06,0.19,0.6,0.96,0.98,0.93,0.6
17675,6461995,wQ7r2WAw0gV-NzbIJKTblw,4,Vancouver,0.92,0.99,0.93,0.99,0.98,0.01,0.01,0.05,0,0.01
17676,6448111,wQ7r2WAw0gV-NzbIJKTblw,4,Vancouver,0.87,0.99,0.84,0.93,0.85,0.05,0.01,0.11,0.05,0.04
17677,6553968,wQ7r2WAw0gV-NzbIJKTblw,4,Vancouver,0,0.57,1,0.88,0.62,0,0.25,0,0.09,0.1
17678,6610698,wQ7r2WAw0gV-NzbIJKTblw,5,Vancouver,1,1,0.98,0.97,0.92,0,0,0.01,0.02,0.03
17679,6263082,wQ7r2WAw0gV-NzbIJKTblw,5,Vancouver,1,0.09,0.1,0.66,0.52,0,0.74,0.77,0.26,0.1
17680,6439295,wQ7r2WAw0gV-NzbIJKTblw,3,Vancouver,1,0.03,0.03,0.12,0.36,0,0.19,0.88,0.83,0.32
17681,6576451,wQ7r2WAw0gV-NzbIJKTblw,3,Vancouver,0.13,0.11,0.14,0.27,0.23,0.05,0.21,0.34,0.38,0.17
17682,6493008,wQ7r2WAw0gV-NzbIJKTblw,2,Vancouver,0.02,0.19,0.02,0.25,0.23,0.28,0.5,0.81,0.62,0.28
17683,6442251,wQ7r2WAw0gV-NzbIJKTblw,1,Vancouver,0.02,0.03,0.01,0.01,0.13,0.98,0.35,0.99,0.98,0.87
17684,6515627,MpGtJrWJ-OpPPAG8mYsZsg,4,Vancouver,0.76,0.94,0.97,0.73,0.79,0.07,0.04,0.02,0.2,0.09
17685,6612221,MpGtJrWJ-OpPPAG8mYsZsg,4,Vancouver,0.28,0.34,0.47,0.41,0.46,0.28,0.35,0.5,0.43,0.23
17686,6905895,MpGtJrWJ-OpPPAG8mYsZsg,4,Vancouver,0.32,0.59,0.8,0.68,0.71,0.34,0.2,0.14,0.23,0.08
17687,6489015,MpGtJrWJ-OpPPAG8mYsZsg,3,Vancouver,0.51,0.51,0.04,0.07,0.23,0.47,0.47,0.88,0.89,0.54
17688,6557426,MpGtJrWJ-OpPPAG8mYsZsg,3,Vancouver,0.68,0.53,0.22,0.04,0.08,0.02,0.45,0.74,0.86,0.59
17689,6296563,MpGtJrWJ-OpPPAG8mYsZsg,5,Vancouver,0.35,0.63,0.82,0.67,0.65,0.21,0.19,0.1,0.24,0.12
17690,6062417,MpGtJrWJ-OpPPAG8mYsZsg,1,Vancouver,0,0.01,0.01,0.03,0.06,0.99,0.99,0.99,0.97,0.93
17691,6121820,MpGtJrWJ-OpPPAG8mYsZsg,2,Vancouver,0.01,0.02,0.02,0.03,0.07,0.64,0.75,0.75,0.83,0.56
17692,6864731,N4lw9FHO3eSDAwsnAWSj0w,1,Vancouver,0,0,0.01,0.02,0.35,0.93,0.99,0.99,0.97,0.58
17693,6320991,N4lw9FHO3eSDAwsnAWSj0w,1,Vancouver,0,0,0.01,0.01,0.05,0.38,0.99,0.99,0.98,0.86
17694,6197447,N4lw9FHO3eSDAwsnAWSj0w,1,Vancouver,0.03,0.03,0.03,0.08,0.21,0.1,0.52,0.68,0.65,0.41
17695,6670746,N4lw9FHO3eSDAwsnAWSj0w,1,Vancouver,0.18,0.08,0.03,0.33,0.5,0.37,0.9,0.9,0.64,0.47
17696,6127381,N4lw9FHO3eSDAwsnAWSj0w,1,Vancouver,0.01,0.01,0.01,0.3,0.36,0.95,0.97,0.97,0.67,0.37
17697,6248035,N4lw9FHO3eSDAwsnAWSj0w,5,Vancouver,0.27,0.79,0.66,0.63,0.56,0.22,0.08,0.21,0.2,0.12
17698,6093283,N4lw9FHO3eSDAwsnAWSj0w,5,Vancouver,0.47,0.55,0.75,0.67,0.65,0.44,0.44,0.21,0.27,0.16
17699,6244157,N4lw9FHO3eSDAwsnAWSj0w,5,Vancouver,0.99,1,1,1,0.99,0,0,0,0,0
17700,6601811,N4lw9FHO3eSDAwsnAWSj0w,4,Vancouver,1,1,0.98,0.99,0.9,0,0,0.01,0,0.04
17701,6547419,N4lw9FHO3eSDAwsnAWSj0w,2,Vancouver,0.01,0.01,0.01,0.23,0.42,0.68,0.97,0.97,0.66,0.26
17702,6591056,Ad3_MdkP35Ku17OC1ovnTg,5,Vancouver,0.84,1,1,0.89,0.74,0.04,0,0,0.06,0.07
17703,6332528,Ad3_MdkP35Ku17OC1ovnTg,5,Vancouver,0.94,1,0.8,1,0.78,0.01,0,0.13,0,0.09
17704,6555412,Ad3_MdkP35Ku17OC1ovnTg,5,Vancouver,0.77,0.81,0.95,0.99,0.68,0.01,0.06,0.03,0,0.07
17705,6460997,Ad3_MdkP35Ku17OC1ovnTg,4,Vancouver,0.6,0.73,0.97,0.72,0.82,0.23,0.22,0.02,0.23,0.11
17706,6459491,Ad3_MdkP35Ku17OC1ovnTg,4,Vancouver,0.14,0.51,0.23,0.74,0.41,0.03,0.16,0.37,0.15,0.12
17707,6541337,Ad3_MdkP35Ku17OC1ovnTg,4,Vancouver,0.85,0.67,0.8,0.69,0.73,0.03,0.18,0.14,0.21,0.13
17708,6419520,Ad3_MdkP35Ku17OC1ovnTg,3,Vancouver,0.01,0.99,0.01,0.01,0.29,0.97,0,0.99,0.98,0.66
17709,6603158,Ad3_MdkP35Ku17OC1ovnTg,1,Vancouver,0.03,0.02,0.03,0.07,0.07,0.01,0.19,0.09,0.29,0.11
17710,6611470,Ad3_MdkP35Ku17OC1ovnTg,2,Vancouver,0.08,0.03,0.54,0.11,0.22,0.66,0.92,0.45,0.81,0.48
17711,6610014,z8Ll85vU-pEELbqbb7K-9w,5,Vancouver,1,0.55,0.76,0.84,0.68,0,0.26,0.09,0.1,0.1
17712,6701901,z8Ll85vU-pEELbqbb7K-9w,5,Vancouver,0.5,0.52,0.52,0.55,0.52,0.21,0.29,0.34,0.34,0.16
17713,6556876,z8Ll85vU-pEELbqbb7K-9w,5,Vancouver,0.37,1,0.99,1,0.87,0.43,0,0.01,0,0.07
17714,6156914,z8Ll85vU-pEELbqbb7K-9w,5,Vancouver,0.99,0.9,0.89,1,0.81,0.01,0.08,0.09,0,0.11
17715,6223605,z8Ll85vU-pEELbqbb7K-9w,5,Vancouver,0.57,0.85,0.86,0.81,0.76,0.16,0.1,0.1,0.15,0.1
17716,6286733,z8Ll85vU-pEELbqbb7K-9w,4,Vancouver,0.02,0.67,0.29,0.87,0.56,0.18,0.2,0.38,0.09,0.1
17717,6421113,z8Ll85vU-pEELbqbb7K-9w,4,Vancouver,0.34,0.99,0.95,0.94,0.86,0.18,0.01,0.04,0.05,0.05
17718,6863101,z8Ll85vU-pEELbqbb7K-9w,3,Vancouver,0.08,0.03,0.05,0.14,0.73,0.12,0.94,0.91,0.79,0.09
17719,6552788,z8Ll85vU-pEELbqbb7K-9w,1,Vancouver,0.01,0.06,0.51,0.37,0.15,0.14,0.65,0.43,0.44,0.31
17720,6742519,z8Ll85vU-pEELbqbb7K-9w,2,Vancouver,0.09,0.52,0.03,0.11,0.23,0.61,0.45,0.9,0.78,0.55
17721,6548222,KLQmrjehLBuNYJzgcTV4Pg,5,Vancouver,0.99,1,1,0.97,0.87,0.01,0,0,0.02,0.05
17722,6520925,KLQmrjehLBuNYJzgcTV4Pg,5,Vancouver,1,0.99,1,0.98,0.9,0,0,0,0.01,0.03
17723,6456376,KLQmrjehLBuNYJzgcTV4Pg,5,Vancouver,0.65,1,0.76,0.94,0.67,0.05,0,0.15,0.04,0.09
17724,6247662,KLQmrjehLBuNYJzgcTV4Pg,5,Vancouver,1,0.23,0.6,0.43,0.36,0,0.48,0.12,0.34,0.51
17725,6751637,KLQmrjehLBuNYJzgcTV4Pg,5,Vancouver,1,1,0.65,0.45,0.6,0,0,0.26,0.4,0.19
17726,6564914,KLQmrjehLBuNYJzgcTV4Pg,4,Vancouver,1,1,0.86,0.81,0.71,0,0,0.08,0.11,0.11
17727,6832528,KLQmrjehLBuNYJzgcTV4Pg,1,Vancouver,0.03,0,0.01,0.11,0.63,0.95,0.99,0.98,0.88,0.27
17728,6680927,KLQmrjehLBuNYJzgcTV4Pg,3,Vancouver,0.05,0.04,0.04,0.51,0.22,0.57,0.87,0.88,0.48,0.5
17729,6870253,KLQmrjehLBuNYJzgcTV4Pg,2,Vancouver,0.01,0.17,0.01,0.03,0.07,0.96,0.67,0.99,0.95,0.88
17730,6126905,Ev4OaNeVoq6UbKd8774dyA,5,Vancouver,1,0.99,0.9,0.95,0.7,0,0.01,0.05,0.03,0.1
17731,6643044,Ev4OaNeVoq6UbKd8774dyA,5,Vancouver,0.99,1,0.97,0.96,1,0.01,0,0.03,0.03,0
17732,6427296,Ev4OaNeVoq6UbKd8774dyA,5,Vancouver,0.93,0.89,0.82,0.94,0.81,0.03,0.06,0.12,0.04,0.07
17733,6125645,Ev4OaNeVoq6UbKd8774dyA,4,Vancouver,1,0.08,0.04,0.17,0.58,0,0.9,0.95,0.8,0.37
17734,6811928,Ev4OaNeVoq6UbKd8774dyA,4,Vancouver,0.44,0.19,0.33,0.48,0.25,0.04,0.26,0.42,0.32,0.15
17735,6613416,Ev4OaNeVoq6UbKd8774dyA,4,Vancouver,0.92,0.87,1,0.82,0.75,0.03,0.06,0,0.12,0.05
17736,6216460,Ev4OaNeVoq6UbKd8774dyA,2,Vancouver,0.01,0.01,0.01,0.02,0.07,0.97,0.99,0.99,0.98,0.87
17737,6726457,Ev4OaNeVoq6UbKd8774dyA,3,Vancouver,0.14,0.09,0.03,0.49,0.6,0.33,0.7,0.9,0.45,0.16
17738,6312341,Ev4OaNeVoq6UbKd8774dyA,1,Vancouver,0.5,0.5,0.5,0.51,0.57,0.14,0.5,0.49,0.46,0.21
17739,6469979,QER-kW5t9-X53so1_lo6HQ,1,Vancouver,0,0,0,0.01,0.09,0.79,0.99,0.97,0.97,0.83
17740,6841560,QER-kW5t9-X53so1_lo6HQ,1,Vancouver,0,0.01,0,0.02,0.08,0.69,0.96,0.99,0.94,0.64
17741,6397530,QER-kW5t9-X53so1_lo6HQ,1,Vancouver,0.04,0.04,0.03,0.12,0.43,0.66,0.91,0.94,0.84,0.35
17742,6444786,QER-kW5t9-X53so1_lo6HQ,2,Vancouver,0,0.01,0.03,0.11,1,0.38,0.99,0.95,0.87,0
17743,6749226,QER-kW5t9-X53so1_lo6HQ,2,Vancouver,0.01,0.01,0.01,0.04,0.13,0.56,0.92,0.82,0.88,0.45
17744,6249722,QER-kW5t9-X53so1_lo6HQ,2,Vancouver,0,0.03,0.02,0.07,0.15,0.09,0.92,0.95,0.89,0.48
17745,6745535,QER-kW5t9-X53so1_lo6HQ,3,Vancouver,0.02,0.01,0.05,0.22,1,0.54,0.91,0.88,0.68,0
17746,6258977,QER-kW5t9-X53so1_lo6HQ,3,Vancouver,0.99,1,0.98,1,1,0.01,0,0.01,0,0
17747,6809955,QER-kW5t9-X53so1_lo6HQ,4,Vancouver,0.04,1,0.2,1,0.63,0.76,0,0.77,0,0.21
17748,6663556,QER-kW5t9-X53so1_lo6HQ,5,Vancouver,0.21,0.32,0.17,1,0.48,0.29,0.52,0.77,0,0.49
17749,6340522,9S7kMX5ca5BtZMlv3b7WIg,4,Vancouver,1,1,1,1,1,0,0,0,0,0
17750,6342739,9S7kMX5ca5BtZMlv3b7WIg,4,Vancouver,0.07,0.48,0.07,0.11,0.51,0.36,0.11,0.51,0.56,0.05
17751,6673660,9S7kMX5ca5BtZMlv3b7WIg,5,Vancouver,1,1,0.97,0.97,0.89,0,0,0.02,0.02,0.04
17752,6444495,9S7kMX5ca5BtZMlv3b7WIg,5,Vancouver,1,1,0.06,0.91,0.98,0,0,0.93,0.07,0
17753,6691221,9S7kMX5ca5BtZMlv3b7WIg,1,Vancouver,0.96,0.01,0.07,0,0.62,0.01,0.99,0.92,0.99,0.26
17754,6562624,9S7kMX5ca5BtZMlv3b7WIg,3,Vancouver,0.04,0.02,0.01,0.23,0.15,0.21,0.95,0.98,0.72,0.78
17755,6168417,9S7kMX5ca5BtZMlv3b7WIg,2,Vancouver,1,1,0.06,0.4,0.64,0,0,0.93,0.59,0.21
17756,6826347,zHZtLIZMxZZOEwlpr3DFHQ,1,Vancouver,0,0,0.01,0.04,0.11,0.08,0.98,0.96,0.92,0.47
17757,6731721,zHZtLIZMxZZOEwlpr3DFHQ,1,Vancouver,0.02,0.04,0.02,0.16,0.17,0.61,0.94,0.97,0.8,0.76
17758,6665813,zHZtLIZMxZZOEwlpr3DFHQ,1,Vancouver,0.01,0.01,0.01,0.01,0.1,0.99,0.99,0.99,0.99,0.89
17759,6762318,zHZtLIZMxZZOEwlpr3DFHQ,1,Vancouver,0.01,0,0.01,0.01,0.02,0.99,0.99,0.99,0.99,0.98
17760,6449656,zHZtLIZMxZZOEwlpr3DFHQ,2,Vancouver,0.3,0.01,0,0.01,0.03,0.1,0.99,0.96,0.99,0.75
17761,6563479,zHZtLIZMxZZOEwlpr3DFHQ,2,Vancouver,0.97,0.98,0.92,0.79,0.86,0.01,0.01,0.04,0.12,0.05
17762,6406571,zHZtLIZMxZZOEwlpr3DFHQ,3,Vancouver,0.02,0.02,0.04,0.08,0.17,0.13,0.73,0.77,0.73,0.61
17763,6324842,zHZtLIZMxZZOEwlpr3DFHQ,3,Vancouver,0.99,0.02,0.04,0.22,0.84,0,0.94,0.92,0.69,0.02
17764,6751332,zHZtLIZMxZZOEwlpr3DFHQ,4,Vancouver,0.07,0.28,0.3,0.43,0.09,0.01,0.03,0.06,0.1,0.86
17765,6464909,mROKrBThkXlv_Xo__OTOmQ,4,Vancouver,0,0.35,0.58,0.28,0.22,0.01,0.19,0.22,0.45,0.18
17766,6720634,mROKrBThkXlv_Xo__OTOmQ,4,Vancouver,0.95,1,0.96,0.98,0.92,0.03,0,0.03,0.01,0.04
17767,6585017,mROKrBThkXlv_Xo__OTOmQ,4,Vancouver,0.95,0.94,0.68,0.78,0.91,0.01,0.03,0.23,0.15,0.03
17768,6333738,mROKrBThkXlv_Xo__OTOmQ,5,Vancouver,0.96,1,1,1,0.99,0.04,0,0,0,0
17769,6364798,mROKrBThkXlv_Xo__OTOmQ,5,Vancouver,0.1,0.2,0.05,0.34,0.27,0.31,0.63,0.6,0.58,0.45
17770,6404722,mROKrBThkXlv_Xo__OTOmQ,3,Vancouver,0.04,0.51,0.44,0.44,0.47,0.5,0.24,0.5,0.4,0.21
17771,6157168,mROKrBThkXlv_Xo__OTOmQ,3,Vancouver,0.07,0.53,0.16,0.2,0.24,0.33,0.14,0.68,0.56,0.29
17772,6312115,mROKrBThkXlv_Xo__OTOmQ,1,Vancouver,0.01,0.01,0.01,0.04,0.19,0.99,0.99,0.98,0.96,0.77
17773,6128411,mROKrBThkXlv_Xo__OTOmQ,2,Vancouver,0.01,0.02,0.04,0.09,0.14,0.2,0.93,0.93,0.84,0.48
17774,6627470,mhyHQBDxhXyCX7wPcbxa0A,5,Vancouver,0.02,0.28,0.18,0.38,0.32,0.4,0.36,0.47,0.41,0.16
17775,6740504,mhyHQBDxhXyCX7wPcbxa0A,5,Vancouver,0.51,0.96,0.94,0.95,0.8,0.09,0.02,0.03,0.03,0.05
17776,6900325,mhyHQBDxhXyCX7wPcbxa0A,5,Vancouver,0.03,0.97,0.47,0.48,0.74,0.92,0.03,0.5,0.46,0.15
17777,6747027,mhyHQBDxhXyCX7wPcbxa0A,5,Vancouver,0.02,0.93,0.96,0.75,0.73,0.05,0.04,0.03,0.17,0.13
17778,6542139,mhyHQBDxhXyCX7wPcbxa0A,5,Vancouver,0.66,0.99,0.92,0.82,0.87,0.21,0.01,0.06,0.14,0.06
17779,6562117,mhyHQBDxhXyCX7wPcbxa0A,5,Vancouver,0.02,0.26,0.27,0.27,0.31,0.36,0.38,0.57,0.54,0.22
17780,6487414,mhyHQBDxhXyCX7wPcbxa0A,5,Vancouver,0.19,0.63,0.64,0.57,0.44,0.05,0.07,0.07,0.19,0.08
17781,6048655,mhyHQBDxhXyCX7wPcbxa0A,4,Vancouver,0.99,1,0.98,0.98,0.95,0,0,0.01,0.01,0.01
17782,6233999,mhyHQBDxhXyCX7wPcbxa0A,2,Vancouver,0.04,0.31,0.28,0.35,0.32,0.53,0.48,0.49,0.55,0.32
17783,6904556,mhyHQBDxhXyCX7wPcbxa0A,3,Vancouver,0,0.03,0.02,0.14,0.06,0.23,0.78,0.67,0.58,0.25
17784,6580031,mhyHQBDxhXyCX7wPcbxa0A,1,Vancouver,0.01,0.01,0.01,0.04,0.09,0.6,0.97,0.97,0.94,0.71
17785,6078706,hQoFgRJhYZn4AM5uE3c9fA,5,Vancouver,0.17,0.02,0.02,0.07,0.27,0.81,0.97,0.98,0.91,0.68
17786,6151653,hQoFgRJhYZn4AM5uE3c9fA,5,Vancouver,1,0.86,0.94,0.91,0.83,0,0.1,0.05,0.07,0.05
17787,6446657,hQoFgRJhYZn4AM5uE3c9fA,5,Vancouver,0.42,0.99,0.98,0.99,0.65,0,0,0,0.01,0.03
17788,6269913,hQoFgRJhYZn4AM5uE3c9fA,4,Vancouver,0.02,0.81,0.91,0.74,0.53,0.01,0.07,0.04,0.15,0.13
17789,6283917,hQoFgRJhYZn4AM5uE3c9fA,4,Vancouver,0.65,0.6,0.82,0.85,0.67,0.05,0.2,0.1,0.11,0.14
17790,6366461,hQoFgRJhYZn4AM5uE3c9fA,3,Vancouver,0.15,1,0.09,0.91,0.5,0.68,0,0.88,0.07,0.27
17791,6388518,hQoFgRJhYZn4AM5uE3c9fA,2,Vancouver,0.03,0.01,0.02,0.03,0.12,0.67,0.99,0.98,0.97,0.84
17792,6488251,hQoFgRJhYZn4AM5uE3c9fA,1,Vancouver,0.01,0,0,0.01,0.02,0.97,0.99,0.99,0.99,0.96
17793,6429868,cq_L0RPXHZ2MjPEkWLRDCQ,3,Vancouver,0.12,0.05,0.16,0.68,0.54,0.45,0.86,0.79,0.26,0.29
17794,6545612,cq_L0RPXHZ2MjPEkWLRDCQ,3,Vancouver,0.01,0.03,0.46,0.16,0.16,0.47,0.86,0.37,0.72,0.39
17795,6535947,cq_L0RPXHZ2MjPEkWLRDCQ,4,Vancouver,0.83,1,1,0.81,0.68,0.07,0,0,0.14,0.11
17796,6639982,cq_L0RPXHZ2MjPEkWLRDCQ,4,Vancouver,0.99,0.4,1,0.72,0.76,0.01,0.57,0,0.24,0.14
17797,6139737,cq_L0RPXHZ2MjPEkWLRDCQ,5,Vancouver,0,0.01,0.01,0.14,0.03,0,0.04,0.05,0.13,0.04
17798,6167876,cq_L0RPXHZ2MjPEkWLRDCQ,2,Vancouver,0.01,0.01,0.01,0.02,0.06,0.88,0.98,0.99,0.98,0.85
17799,6237667,cq_L0RPXHZ2MjPEkWLRDCQ,1,Vancouver,0.01,0,0.01,0.02,0.18,0.65,0.96,0.95,0.94,0.57
17800,6825115,juxGeN08I24WNhoD2pe2ug,1,Vancouver,0,0.01,0.01,0.01,0.11,0.63,0.97,0.98,0.97,0.66
17801,6245660,juxGeN08I24WNhoD2pe2ug,1,Vancouver,0.04,0.11,0.08,0.2,0.16,0.02,0.6,0.69,0.44,0.18
17802,6216130,juxGeN08I24WNhoD2pe2ug,1,Vancouver,0.01,0.01,0.01,0.07,0.31,0.79,0.99,0.99,0.92,0.59
17803,6722044,juxGeN08I24WNhoD2pe2ug,5,Vancouver,0.03,1,0.28,1,0.36,0.02,0,0.21,0,0.09
17804,6517307,juxGeN08I24WNhoD2pe2ug,5,Vancouver,0.52,0.99,0.96,1,1,0.01,0,0.02,0,0
17805,6825160,juxGeN08I24WNhoD2pe2ug,4,Vancouver,0.04,0.51,0.1,0.32,0.7,0.25,0.4,0.75,0.56,0.1
17806,6903382,juxGeN08I24WNhoD2pe2ug,2,Vancouver,0.21,0.01,0.01,0.07,0.45,0.69,0.97,0.96,0.91,0.36
17807,6448847,juxGeN08I24WNhoD2pe2ug,3,Vancouver,0,0.03,0.05,0.28,0.62,0,0.68,0.84,0.43,0.07
17808,6824395,Xs0OvJV8YnrgLyTYF0nEVQ,1,Vancouver,0.02,0.03,0.06,0.07,0.14,0.14,0.88,0.88,0.86,0.53
17809,6224949,Xs0OvJV8YnrgLyTYF0nEVQ,1,Vancouver,0.14,0.01,0.01,0.03,0.41,0.38,0.99,0.99,0.95,0.35
17810,6866223,Xs0OvJV8YnrgLyTYF0nEVQ,1,Vancouver,0,0.02,0.01,0.13,0.18,0.49,0.95,0.94,0.81,0.43
17811,6206126,Xs0OvJV8YnrgLyTYF0nEVQ,4,Vancouver,0.03,1,0.76,0.49,0.55,0.05,0,0.15,0.36,0.16
17812,6333600,Xs0OvJV8YnrgLyTYF0nEVQ,4,Vancouver,1,0.98,1,0.98,0.91,0,0.01,0,0.01,0.04
17813,6386350,Xs0OvJV8YnrgLyTYF0nEVQ,3,Vancouver,0.49,0.04,0.05,0.14,0.31,0.35,0.83,0.82,0.76,0.35
17814,6484021,Xs0OvJV8YnrgLyTYF0nEVQ,5,Vancouver,0.85,0.51,0.54,0.59,0.62,0.02,0.24,0.39,0.24,0.13
17815,6189782,Xs0OvJV8YnrgLyTYF0nEVQ,2,Vancouver,0,0.03,0.01,0.13,0.29,0.06,0.96,0.97,0.85,0.41
17816,6334533,AcEBuSwoXHdtobr-LiRRQg,4,Vancouver,0.02,1,0.37,0.93,0.63,0,0,0.03,0.02,0.06
17817,6436886,AcEBuSwoXHdtobr-LiRRQg,4,Vancouver,0.92,1,0.96,0.97,0.87,0,0,0.02,0.02,0.05
17818,6504544,AcEBuSwoXHdtobr-LiRRQg,3,Vancouver,0.35,0.89,1,0.8,0.71,0.11,0.05,0,0.13,0.09
17819,6647810,AcEBuSwoXHdtobr-LiRRQg,3,Vancouver,1,0.12,0.08,0.49,0.73,0,0.79,0.89,0.47,0.15
17820,6424334,AcEBuSwoXHdtobr-LiRRQg,1,Vancouver,0.86,0.01,0.01,0.04,0.23,0.11,0.99,0.98,0.96,0.66
17821,6376974,AcEBuSwoXHdtobr-LiRRQg,2,Vancouver,0.28,0.04,0.09,0.23,0.5,0.14,0.89,0.86,0.71,0.23
17822,6104913,AcEBuSwoXHdtobr-LiRRQg,5,Vancouver,0.02,1,1,0.67,0.42,0.24,0,0,0.24,0.23
17823,6431999,w7q3AJ_nXkdCGn9YWyzJLA,5,Vancouver,1,1,1,0.99,0.92,0,0,0,0,0.03
17824,6223969,w7q3AJ_nXkdCGn9YWyzJLA,5,Vancouver,0.83,0.61,0.62,0.48,0.5,0.05,0.28,0.25,0.38,0.18
17825,6453533,w7q3AJ_nXkdCGn9YWyzJLA,4,Vancouver,1,0.01,1,0.24,0.18,0,0.02,0,0.43,0.16
17826,6438170,w7q3AJ_nXkdCGn9YWyzJLA,4,Vancouver,1,1,1,0.91,0.65,0,0,0,0.03,0.09
17827,6535974,w7q3AJ_nXkdCGn9YWyzJLA,3,Vancouver,1,1,0.91,0.79,0.64,0,0,0.06,0.15,0.17
17828,6561959,w7q3AJ_nXkdCGn9YWyzJLA,3,Vancouver,0.18,0.1,0.04,0.11,0.15,0.31,0.64,0.89,0.82,0.52
17829,6633912,w7q3AJ_nXkdCGn9YWyzJLA,2,Vancouver,0.24,0.09,0.53,0.62,0.62,0.19,0.74,0.34,0.35,0.26
17830,6645821,w7q3AJ_nXkdCGn9YWyzJLA,1,Vancouver,0,0,0.01,0.02,0.05,0.95,0.99,0.99,0.98,0.9
17831,6142980,vu670lENS_h9LZaFYg7VZQ,4,Vancouver,0.08,0.07,0.55,0.26,0.49,0.8,0.79,0.4,0.64,0.23
17832,6154397,vu670lENS_h9LZaFYg7VZQ,3,Vancouver,0.01,0.05,0.02,0.21,0.18,0.94,0.88,0.96,0.75,0.56
17833,6468470,vu670lENS_h9LZaFYg7VZQ,3,Vancouver,0,1,1,0.28,0.11,0.01,0,0,0.42,0.09
17834,6507021,vu670lENS_h9LZaFYg7VZQ,1,Vancouver,0.01,0.03,0.02,0.06,0.17,0.51,0.92,0.96,0.91,0.59
17835,6545665,vu670lENS_h9LZaFYg7VZQ,4,Vancouver,0.66,0.71,0.91,0.63,0.64,0.09,0.16,0.04,0.24,0.11
17836,6566355,vu670lENS_h9LZaFYg7VZQ,4,Vancouver,0.25,0.21,0.04,0.18,0.31,0.58,0.61,0.95,0.67,0.51
17837,6596925,vu670lENS_h9LZaFYg7VZQ,3,Vancouver,0.01,0.09,0.03,0.1,0.17,0.11,0.69,0.88,0.78,0.51
